Variant	N
HBE1 (intron_variant)	3
HBG2 (intron_variant)	3
AC104389.4 (non_coding_transcript_exon_variant)	3
RRM1 (synonymous_variant)	3
AC090587.2 (downstream_gene_variant)	3
CERNA1 (intron_variant)	3
AC010674.1 (upstream_gene_variant)	3
GNB5 (3_prime_UTR_variant)	3
HNRNPA1P76 (downstream_gene_variant)	3
EPB41L4A-AS1 (intron_variant)	3
AC023906.4 (upstream_gene_variant)	3
STIM1 (non_coding_transcript_exon_variant)	3
KYAT3 (splice_donor_variant&intron_variant)	3
STIM1 (3_prime_UTR_variant)	3
SENP5 (3_prime_UTR_variant)	3
KYAT3 (downstream_gene_variant)	3
TMOD3 (splice_acceptor_variant&intron_variant)	3
TMOD3 (splice_region_variant&intron_variant)	3
OR51B5 (intron_variant)	3
AC090971.5 (non_coding_transcript_exon_variant)	3
RRM1-AS1 (upstream_gene_variant)	3
AC090971.6 (downstream_gene_variant)	3
TMOD3 (5_prime_UTR_variant)	3
TRIM21 (intron_variant)	3
NCBP2 (5_prime_UTR_variant)	3
LYSMD2 (intron_variant)	3
STARD4 (downstream_gene_variant)	3
HDGF (intron_variant)	3
AC021752.1 (non_coding_transcript_exon_variant)	3
SPPL2A (non_coding_transcript_exon_variant)	3
TRIM68 (upstream_gene_variant)	3
NCBP2AS2 (3_prime_UTR_variant)	3
AK2P2-AL121652.1 (intergenic_region)	3
AC025580.2 (downstream_gene_variant)	3
SLC30A4 (3_prime_UTR_variant)	3
TGM5 (upstream_gene_variant)	3
PDIA3 (splice_region_variant&intron_variant)	3
TAF1B (missense_variant)	3
PDIA3 (intron_variant)	3
PDIA3 (non_coding_transcript_exon_variant)	3
EHD3 (3_prime_UTR_variant)	3
TP53BP1 (synonymous_variant)	3
EHD3 (synonymous_variant)	3
ABCA11P (non_coding_transcript_exon_variant)	3
AC091564.1 (downstream_gene_variant)	3
GBP4 (downstream_gene_variant)	3
TUBGCP4 (splice_region_variant&intron_variant)	3
ZSCAN29 (upstream_gene_variant)	3
AC092574.2 (downstream_gene_variant)	3
ATP5PDP1 (non_coding_transcript_exon_variant)	3
ZNF141 (5_prime_UTR_variant)	3
PPFIBP2 (downstream_gene_variant)	3
PPFIBP2 (non_coding_transcript_exon_variant)	3
SPCS2P1 (downstream_gene_variant)	3
TMEM62 (upstream_gene_variant)	3
FDPSP4 (upstream_gene_variant)	3
UBR1 (3_prime_UTR_variant)	3
EIF3F (splice_region_variant&intron_variant)	3
TTBK2 (upstream_gene_variant)	3
CDAN1 (missense_variant)	3
AC139887.1 (downstream_gene_variant)	3
NAXE (3_prime_UTR_variant)	3
AC139887.4 (upstream_gene_variant)	3
NAXE (synonymous_variant)	3
ZNF141 (non_coding_transcript_exon_variant)	3
ZNF718 (missense_variant)	3
AC055764.1 (downstream_gene_variant)	3
SPG11 (non_coding_transcript_exon_variant)	3
TRIM3 (synonymous_variant)	3
BCLAF1P1 (non_coding_transcript_exon_variant)	3
DUOX1 (non_coding_transcript_exon_variant)	3
AC051619.5 (downstream_gene_variant)	3
LRCH3 (splice_donor_variant&intron_variant)	3
DUOX1 (intron_variant)	3
GBP1 (splice_donor_variant&intron_variant)	3
AC144530.1 (downstream_gene_variant)	3
TRIM69 (5_prime_UTR_variant)	3
KRT18P52 (upstream_gene_variant)	3
RPL35A (upstream_gene_variant)	3
DNHD1 (3_prime_UTR_variant)	3
PATL2 (downstream_gene_variant)	3
RRP8 (non_coding_transcript_exon_variant)	3
AC091564.7 (non_coding_transcript_exon_variant)	3
PTGES3P1-GBP2 (intergenic_region)	3
ISG20L2 (5_prime_UTR_variant)	3
EIF3J-DT (upstream_gene_variant)	3
AC025430.1 (downstream_gene_variant)	3
PJA2 (splice_region_variant&intron_variant)	3
PJA2 (intron_variant)	3
CTDSPL2 (5_prime_UTR_variant)	3
CASC4 (downstream_gene_variant)	3
PJA2 (splice_donor_variant&intron_variant)	3
ISG20L2 (downstream_gene_variant)	3
ACTBP7 (downstream_gene_variant)	3
ILK (3_prime_UTR_variant)	3
HYPK (non_coding_transcript_exon_variant)	3
TACC3 (3_prime_UTR_variant)	3
RNA5SP332 (downstream_gene_variant)	3
SSR2 (intron_variant)	3
LDHAP1 (non_coding_transcript_exon_variant)	3
XRCC3 (upstream_gene_variant)	3
TTC37 (intron_variant)	3
XRCC3 (non_coding_transcript_exon_variant)	3
AL049840.6 (upstream_gene_variant)	3
QSER1 (downstream_gene_variant)	3
QSER1 (missense_variant)	3
QSER1 (non_coding_transcript_exon_variant)	3
MCTP1 (intron_variant)	3
ZBTB49 (non_coding_transcript_exon_variant)	3
AL139300.1 (splice_donor_variant&intron_variant)	3
TCP11L1 (splice_acceptor_variant&intron_variant)	3
RNU4-68P (downstream_gene_variant)	3
TCP11L1 (3_prime_UTR_variant)	3
LAMTOR2 (intron_variant)	3
SLF1 (splice_region_variant&intron_variant)	3
COA8 (missense_variant)	3
NSG1 (5_prime_UTR_variant)	3
CSTF3 (splice_donor_variant&intron_variant)	3
BAG5 (intron_variant)	3
MTF2 (5_prime_UTR_variant)	3
MTF2 (splice_region_variant&intron_variant)	3
RAB25 (upstream_gene_variant)	3
MARK3 (splice_donor_variant&intron_variant)	3
MARK3 (non_coding_transcript_exon_variant)	3
MTF2 (splice_acceptor_variant&intron_variant)	3
RPL10AP1 (downstream_gene_variant)	3
MARK3 (5_prime_UTR_variant)	3
C11orf91 (upstream_gene_variant)	3
LAMTOR2 (downstream_gene_variant)	3
AC116562.1 (downstream_gene_variant)	3
PPP1R13B (upstream_gene_variant)	3
AL049840.8 (non_coding_transcript_exon_variant)	3
GPR132 (non_coding_transcript_exon_variant)	3
AC103796.1 (intron_variant)	3
CBX3P1 (non_coding_transcript_exon_variant)	3
HSP90AA2P (upstream_gene_variant)	3
HSP90AA2P-AC090159.1 (intergenic_region)	3
CRIP2 (intron_variant)	3
CRIP2 (non_coding_transcript_exon_variant)	3
HTT (3_prime_UTR_variant)	3
MSANTD1 (upstream_gene_variant)	3
BTBD6 (upstream_gene_variant)	3
RPL5 (intron_variant)	3
ARSK (upstream_gene_variant)	3
GPR132 (upstream_gene_variant)	3
GPR132 (3_prime_UTR_variant)	3
CLBA1 (downstream_gene_variant)	3
RCN1 (downstream_gene_variant)	3
CDCA4 (3_prime_UTR_variant)	3
AKT1 (splice_region_variant&intron_variant)	3
LMNA (synonymous_variant)	3
LRPAP1 (non_coding_transcript_exon_variant)	3
LRPAP1 (splice_donor_variant&intron_variant)	3
ELP4 (upstream_gene_variant)	3
ELP4 (non_coding_transcript_exon_variant)	3
SNORD21 (downstream_gene_variant)	3
SIVA1 (3_prime_UTR_variant)	3
ALG1L7P (intron_variant)	3
INF2 (synonymous_variant)	3
RCN1 (upstream_gene_variant)	3
ATP5MPL (upstream_gene_variant)	3
MTCYBP35 (downstream_gene_variant)	3
MTCYBP35 (non_coding_transcript_exon_variant)	3
SPON1 (upstream_gene_variant)	3
LAMTOR2 (splice_acceptor_variant&intron_variant)	3
DYNC1H1 (splice_donor_variant&intron_variant)	3
DYNC1H1 (splice_acceptor_variant&intron_variant)	3
CCDC18 (downstream_gene_variant)	3
JAKMIP1 (intron_variant)	3
APIP (splice_donor_variant&intron_variant)	3
C4orf50 (intron_variant)	3
AL137779.3 (upstream_gene_variant)	3
WDR43 (5_prime_UTR_variant)	3
AL845552.1 (downstream_gene_variant)	3
WDR25 (synonymous_variant)	3
MIR2277 (downstream_gene_variant)	3
AL356215.1 (upstream_gene_variant)	3
TRMT61B (non_coding_transcript_exon_variant)	3
CD44 (missense_variant)	3
MAN2B2 (non_coding_transcript_exon_variant)	3
AL133523.1 (upstream_gene_variant)	3
CD44-AS1 (upstream_gene_variant)	3
ARRDC3 (splice_region_variant&intron_variant)	3
DEGS2 (downstream_gene_variant)	3
TRIM44 (intron_variant)	3
EVL (non_coding_transcript_exon_variant)	3
LINC02482 (downstream_gene_variant)	3
COMMD9 (non_coding_transcript_exon_variant)	3
MRFAP1-LINC02482 (intergenic_region)	3
LINC02482 (non_coding_transcript_exon_variant)	3
VDAC3P1 (upstream_gene_variant)	3
RNU1-47P-VDAC3P1 (intergenic_region)	3
AL110504.1 (downstream_gene_variant)	3
TRMT61B (splice_region_variant&intron_variant)	3
AL118558.1 (downstream_gene_variant)	3
DYNC1H1 (3_prime_UTR_variant)	3
HSP90AA1 (non_coding_transcript_exon_variant)	3
RNU6-244P (upstream_gene_variant)	3
EVC2 (intron_variant)	3
NDUFB4P11 (upstream_gene_variant)	3
LAMTOR2 (non_coding_transcript_exon_variant)	3
HPCAL1 (5_prime_UTR_variant)	3
TNFAIP2 (non_coding_transcript_exon_variant)	3
EVC2 (synonymous_variant)	3
TRAF3 (splice_region_variant&intron_variant)	3
AL132801.2 (upstream_gene_variant)	3
ANKRD9 (5_prime_UTR_variant)	3
CAPRIN1 (upstream_gene_variant)	3
TECPR2 (3_prime_UTR_variant)	3
CAPRIN1 (non_coding_transcript_exon_variant)	3
EVC (missense_variant)	3
EVC (downstream_gene_variant)	3
CAT (downstream_gene_variant)	3
WDR43 (splice_donor_variant&intron_variant)	3
ZNF839 (3_prime_UTR_variant)	3
JAKMIP1 (downstream_gene_variant)	3
NAT10 (splice_acceptor_variant&intron_variant)	3
ZNF839 (upstream_gene_variant)	3
C4orf50 (5_prime_UTR_variant)	3
ABTB2 (downstream_gene_variant)	3
NPM1P27 (upstream_gene_variant)	3
WDR20 (downstream_gene_variant)	3
WDR20 (non_coding_transcript_exon_variant)	3
WDR20 (5_prime_UTR_variant)	3
CAT (5_prime_UTR_variant)	3
WDR20 (upstream_gene_variant)	3
AC104563.1 (upstream_gene_variant)	3
HTT (intron_variant)	3
CCDC34 (intron_variant)	3
RFESD (3_prime_UTR_variant)	3
GOLGA8A (missense_variant)	3
GOLGA8A (downstream_gene_variant)	3
RIOK2 (synonymous_variant)	3
RIOK2 (3_prime_UTR_variant)	3
MXD4 (upstream_gene_variant)	3
MXD4 (splice_region_variant&intron_variant)	3
NOP10 (downstream_gene_variant)	3
SETP22 (downstream_gene_variant)	3
TGFBR3 (synonymous_variant)	3
ZFYVE28 (upstream_gene_variant)	3
PIK3C2A (synonymous_variant)	3
PIK3C2A (non_coding_transcript_exon_variant)	3
LNPEP-SETP22 (intergenic_region)	3
PGBD4 (upstream_gene_variant)	3
NUCB2 (splice_donor_variant&intron_variant)	3
NUCB2 (3_prime_UTR_variant)	3
RYR3 (downstream_gene_variant)	3
AC124798.2 (downstream_gene_variant)	3
SDHCP4 (downstream_gene_variant)	3
PAQR6 (downstream_gene_variant)	3
ARHGAP11A (splice_region_variant&intron_variant)	3
SERGEF (downstream_gene_variant)	3
AC135983.3 (upstream_gene_variant)	3
ERAP2 (splice_acceptor_variant&intron_variant)	3
AC135983.3 (downstream_gene_variant)	3
SAAL1 (non_coding_transcript_exon_variant)	3
AC104759.1 (non_coding_transcript_exon_variant)	3
CYS1 (downstream_gene_variant)	3
KLF11 (3_prime_UTR_variant)	3
AL714022.1-HSP90B3P (intergenic_region)	3
AL714022.1 (downstream_gene_variant)	3
AC018868.1 (non_coding_transcript_exon_variant)	3
NSD2 (3_prime_UTR_variant)	3
SPON1-AS1 (downstream_gene_variant)	3
ZNF326 (intron_variant)	3
H3P38 (downstream_gene_variant)	3
EIF2AK4 (synonymous_variant)	3
RRAS2 (upstream_gene_variant)	3
LETM1 (intron_variant)	3
RNU7-49P (upstream_gene_variant)	3
COPB1 (5_prime_UTR_variant)	3
PSMA1 (splice_region_variant&intron_variant)	3
AC116158.2 (intron_variant)	3
PSMA1 (5_prime_UTR_variant)	3
PSMA1 (non_coding_transcript_exon_variant)	3
AC116158.1 (downstream_gene_variant)	3
SCARNA22 (downstream_gene_variant)	3
SMG5 (upstream_gene_variant)	3
ZNF644 (splice_donor_variant&intron_variant)	3
FAM98B (intron_variant)	3
C15orf41 (3_prime_UTR_variant)	3
AC013640.1 (intron_variant)	3
RNU1-73P (upstream_gene_variant)	3
RIOK2 (non_coding_transcript_exon_variant)	3
C4orf48 (upstream_gene_variant)	3
C15orf41 (5_prime_UTR_variant)	3
CALCB (intron_variant)	3
RPL5P6 (non_coding_transcript_exon_variant)	3
RPL5P6-HFM1 (intergenic_region)	3
CDC7 (downstream_gene_variant)	3
ZNF770 (3_prime_UTR_variant)	3
RNU6-466P (downstream_gene_variant)	3
ERAP1 (splice_region_variant&intron_variant)	3
RNF4 (3_prime_UTR_variant)	3
GFI1 (upstream_gene_variant)	3
SNORD107 (upstream_gene_variant)	3
GLMN-RPAP2 (intergenic_region)	3
GLMN (upstream_gene_variant)	3
AC090602.1 (non_coding_transcript_exon_variant)	3
ZDHHC13 (upstream_gene_variant)	3
TOGARAM2 (missense_variant)	3
MFSD10 (downstream_gene_variant)	3
ZDHHC13 (splice_donor_variant&intron_variant)	3
TUBGCP5 (non_coding_transcript_exon_variant)	3
ZDHHC13 (splice_acceptor_variant&intron_variant)	3
CYFIP1 (upstream_gene_variant)	3
NIPA2 (splice_region_variant&intron_variant)	3
WDR43 (3_prime_UTR_variant)	3
AC025884.1 (downstream_gene_variant)	3
IGSF22 (downstream_gene_variant)	3
AC025884.2-AC025884.1 (intergenic_region)	3
HTATIP2 (intron_variant)	3
NOP14 (non_coding_transcript_exon_variant)	3
HTATIP2 (non_coding_transcript_exon_variant)	3
NOP14 (splice_region_variant&intron_variant)	3
IGHVIII-38-1-IGHV4-39 (intergenic_region)	3
IGHVIII-38-1 (upstream_gene_variant)	3
GRK4 (intron_variant)	3
GAS2 (non_coding_transcript_exon_variant)	3
SPATA9 (intron_variant)	3
RFESD (downstream_gene_variant)	3
SPATA9 (downstream_gene_variant)	3
AC006299.1 (upstream_gene_variant)	3
RPAP2 (upstream_gene_variant)	3
AP006296.1 (downstream_gene_variant)	3
BTBD8 (non_coding_transcript_exon_variant)	3
APBA2 (splice_region_variant&intron_variant)	3
GTF2H1 (splice_acceptor_variant&intron_variant)	3
FAM193A (missense_variant)	3
FAM193A (non_coding_transcript_exon_variant)	3
FAM193A (splice_region_variant&intron_variant)	3
ERAP1 (3_prime_UTR_variant)	3
LDHA (splice_region_variant&intron_variant)	3
HMGN2P5 (upstream_gene_variant)	3
LDHA (3_prime_UTR_variant)	3
AC084117.1 (downstream_gene_variant)	3
FAM189A1 (intron_variant)	3
FAM189A1 (downstream_gene_variant)	3
APBA2 (3_prime_UTR_variant)	3
AC020900.1 (upstream_gene_variant)	3
TSG101 (splice_region_variant&intron_variant)	3
AP006296.1-TMEM86A (intergenic_region)	3
TSG101 (splice_donor_variant&intron_variant)	3
HERC2P9 (downstream_gene_variant)	3
HERC2 (intron_variant)	3
AC027544.2 (upstream_gene_variant)	3
AC027544.4 (upstream_gene_variant)	3
UEVLD (synonymous_variant)	3
TNIP2 (5_prime_UTR_variant)	3
ELL2 (intron_variant)	3
ELL2 (3_prime_UTR_variant)	3
C1orf146 (downstream_gene_variant)	3
SH3BP2 (upstream_gene_variant)	3
SH3BP2 (non_coding_transcript_exon_variant)	3
SPTY2D1-AP006296.1 (intergenic_region)	3
TNFAIP8L1 (intron_variant)	3
TM7SF3 (splice_region_variant&intron_variant)	3
LRRC47 (3_prime_UTR_variant)	3
POLR2J (3_prime_UTR_variant)	3
AIFM3 (downstream_gene_variant)	3
POLR2J (intron_variant)	3
FARSB (downstream_gene_variant)	3
AC105233.6 (downstream_gene_variant)	3
EIF1AX-AS1 (upstream_gene_variant)	3
PRPH2 (3_prime_UTR_variant)	3
DHX16 (missense_variant)	3
NDUFB1P2 (upstream_gene_variant)	3
PSMD8 (splice_acceptor_variant&intron_variant)	3
AC002470.1 (upstream_gene_variant)	3
CDK13 (splice_region_variant&intron_variant)	3
SPRED3 (downstream_gene_variant)	3
CNKSR2 (intron_variant)	3
EZR-AS1 (intron_variant)	3
ACSL3 (upstream_gene_variant)	3
PSMD8 (splice_region_variant&intron_variant)	3
SLX4IP (3_prime_UTR_variant)	3
NECAP2 (5_prime_UTR_variant)	3
RNU6-619P (upstream_gene_variant)	3
EIF1AX (intron_variant)	3
MKKS (downstream_gene_variant)	3
GALNT2 (intron_variant)	3
MKKS (missense_variant)	3
AL035530.1 (downstream_gene_variant)	3
AL732366.2 (upstream_gene_variant)	3
MKKS (non_coding_transcript_exon_variant)	3
HLA-DPB1-HLA-DPA2 (intergenic_region)	3
AGPAT5 (missense_variant)	3
TAGAP (downstream_gene_variant)	3
AL034430.1 (downstream_gene_variant)	3
CAPN12 (downstream_gene_variant)	3
RASA4B-POLR2J3 (intergenic_region)	3
AGPAT5 (splice_acceptor_variant&intron_variant)	3
RPS3AP30 (downstream_gene_variant)	3
WDR75-AC013439.1 (intergenic_region)	3
ACSL3 (intron_variant)	3
MBTPS2 (3_prime_UTR_variant)	3
ECH1 (intron_variant)	3
ORAI2 (upstream_gene_variant)	3
TMCC2 (downstream_gene_variant)	3
ACOT9 (splice_region_variant&intron_variant)	3
PI4KA (non_coding_transcript_exon_variant)	3
WDR75 (intron_variant)	3
RPL9P7 (upstream_gene_variant)	3
PI4KA (splice_acceptor_variant&intron_variant)	3
LZIC (splice_region_variant&intron_variant)	3
ORAI2 (5_prime_UTR_variant)	3
AC006023.1 (downstream_gene_variant)	3
ORAI2 (non_coding_transcript_exon_variant)	3
SNRPB2 (5_prime_UTR_variant)	3
AL034428.1 (intron_variant)	3
TXNDC9 (intron_variant)	3
ABHD17AP4 (non_coding_transcript_exon_variant)	3
TULP4 (synonymous_variant)	3
PRKRIP1 (downstream_gene_variant)	3
ALKBH4 (downstream_gene_variant)	3
WDR75 (3_prime_UTR_variant)	3
EIF5B (missense_variant)	3
YIF1B (non_coding_transcript_exon_variant)	3
SNAP29-CRKL (intergenic_region)	3
RNU6-682P (upstream_gene_variant)	3
AC087763.2 (non_coding_transcript_exon_variant)	3
LRWD1 (splice_region_variant&intron_variant)	3
AC004470.2 (intron_variant)	3
CATSPERG (non_coding_transcript_exon_variant)	3
ESF1 (upstream_gene_variant)	3
KCNK6 (intron_variant)	3
ERI1 (downstream_gene_variant)	3
SNAP29 (3_prime_UTR_variant)	3
PRDX4 (intron_variant)	3
AC011479.2 (downstream_gene_variant)	3
TIMM17A (upstream_gene_variant)	3
SNAP29 (downstream_gene_variant)	3
C19orf33 (downstream_gene_variant)	3
MKKS (3_prime_UTR_variant)	3
AC008982.1 (downstream_gene_variant)	3
ZFX-SUPT20HL2 (intergenic_region)	3
YDJC (intron_variant)	3
MCM8 (downstream_gene_variant)	3
RN7SL498P (upstream_gene_variant)	3
SPDYE2B (upstream_gene_variant)	3
ZNF451 (3_prime_UTR_variant)	3
AC100810.1 (intron_variant)	3
TXLNG (upstream_gene_variant)	3
TXLNG (splice_region_variant&intron_variant)	3
CLN8 (3_prime_UTR_variant)	3
STK11IP (intron_variant)	3
AC019257.8 (intron_variant)	3
TXLNG (non_coding_transcript_exon_variant)	3
MCM8-AS1 (upstream_gene_variant)	3
TXLNG (3_prime_UTR_variant)	3
CLN8 (non_coding_transcript_exon_variant)	3
SARS2 (5_prime_UTR_variant)	3
RBBP7 (non_coding_transcript_exon_variant)	3
MCM8 (3_prime_UTR_variant)	3
AC100810.1 (downstream_gene_variant)	3
AP000553.3 (downstream_gene_variant)	3
ACAT2 (intron_variant)	3
CA5B (upstream_gene_variant)	3
RER1 (5_prime_UTR_variant)	3
INE2 (upstream_gene_variant)	3
GALNT2 (splice_region_variant&intron_variant)	3
ZRSR2 (splice_region_variant&intron_variant)	3
FAM185A (non_coding_transcript_exon_variant)	3
FAM185A (upstream_gene_variant)	3
ASDURF (intron_variant)	3
ERICH1 (non_coding_transcript_exon_variant)	3
ASNSD1 (5_prime_UTR_variant)	3
BROX (3_prime_UTR_variant)	3
PAF1 (upstream_gene_variant)	3
FLOT1 (non_coding_transcript_exon_variant)	3
SAMD4B (upstream_gene_variant)	3
GMFG (intron_variant)	3
MYOM2 (intron_variant)	3
SARS2 (intron_variant)	3
NECAP2 (non_coding_transcript_exon_variant)	3
TIMM17A (downstream_gene_variant)	3
SPDYE2 (downstream_gene_variant)	3
AC093668.1 (intron_variant)	3
SH3KBP1 (splice_donor_variant&intron_variant)	3
DISP1 (intron_variant)	3
P2RX6 (upstream_gene_variant)	3
AC002472.3 (downstream_gene_variant)	3
THAP7-AS1 (intron_variant)	3
TUBA3FP (non_coding_transcript_exon_variant)	3
WTAP (5_prime_UTR_variant)	3
AC008982.2 (downstream_gene_variant)	3
PPP1R18 (upstream_gene_variant)	3
NRM (intron_variant)	3
NRM (upstream_gene_variant)	3
ECH1 (5_prime_UTR_variant)	3
AC018690.1 (upstream_gene_variant)	3
AC104534.1 (upstream_gene_variant)	3
MDC1 (3_prime_UTR_variant)	3
LINC00265 (non_coding_transcript_exon_variant)	3
SRRM1 (non_coding_transcript_exon_variant)	3
AFF3 (intron_variant)	3
MYOM2-AC245519.1 (intergenic_region)	3
MDC1 (synonymous_variant)	3
CRLS1 (upstream_gene_variant)	3
ASDURF (non_coding_transcript_exon_variant)	3
HAUS1P2 (non_coding_transcript_exon_variant)	3
AC016065.1 (intron_variant)	3
LRRN4 (downstream_gene_variant)	3
NFKBIB (intron_variant)	3
TMX4 (downstream_gene_variant)	3
SIRT2 (non_coding_transcript_exon_variant)	3
RINL (missense_variant)	3
AL021396.1 (upstream_gene_variant)	3
AC007318.1 (non_coding_transcript_exon_variant)	3
SOD2 (splice_donor_variant&intron_variant)	3
PHKA2 (splice_region_variant&intron_variant)	3
MRPS18B (upstream_gene_variant)	3
TNKS (missense_variant)	3
AC006486.2 (upstream_gene_variant)	3
NADK (intron_variant)	3
FAM86B2-ENPP7P6 (intergenic_region)	3
TFB1M (splice_donor_variant&intron_variant)	3
ZNF529-AS1 (intron_variant)	3
NADK (upstream_gene_variant)	3
AL391647.1-DDX3X (intergenic_region)	3
AL391647.1 (upstream_gene_variant)	3
TFB1M (downstream_gene_variant)	3
VGF (downstream_gene_variant)	3
COMT (non_coding_transcript_exon_variant)	3
TIAM2 (downstream_gene_variant)	3
ZNF566 (upstream_gene_variant)	3
KIF1B (intron_variant)	3
AP1S1 (3_prime_UTR_variant)	3
MIR4653 (downstream_gene_variant)	3
COMT (3_prime_UTR_variant)	3
MIR4761 (downstream_gene_variant)	3
FAM86B2 (upstream_gene_variant)	3
AP1S1 (downstream_gene_variant)	3
USP9X (splice_donor_variant&intron_variant)	3
TANGO2 (5_prime_UTR_variant)	3
SEC23B (downstream_gene_variant)	3
TPRKB (intron_variant)	3
AC006547.3 (non_coding_transcript_exon_variant)	3
ZNF461 (upstream_gene_variant)	3
ZNF461 (intron_variant)	3
CAPN2 (splice_acceptor_variant&intron_variant)	3
TPRKB (non_coding_transcript_exon_variant)	3
DGAT2L7P (upstream_gene_variant)	3
ZNF382 (missense_variant)	3
SNRPGP10 (downstream_gene_variant)	3
MED14 (splice_donor_variant&intron_variant)	3
NUP35 (intron_variant)	3
MOGAT3 (upstream_gene_variant)	3
TFB1M (upstream_gene_variant)	3
TSGA10 (non_coding_transcript_exon_variant)	3
RN7SL15P (upstream_gene_variant)	3
AP1S1 (intron_variant)	3
RBBP9-RPS19P1 (intergenic_region)	3
CLIP3 (upstream_gene_variant)	3
CNOT7 (splice_region_variant&intron_variant)	3
TARBP1 (upstream_gene_variant)	3
TBCB (5_prime_UTR_variant)	3
AD001527.2 (non_coding_transcript_exon_variant)	3
URGCP-MRPS24 (splice_region_variant&intron_variant)	3
POLR2I (non_coding_transcript_exon_variant)	3
TXNRD2 (3_prime_UTR_variant)	3
THAP8 (downstream_gene_variant)	3
RN7SL638P (upstream_gene_variant)	3
AF038458.1 (downstream_gene_variant)	3
DNAJC10 (missense_variant)	3
LINC02611 (intron_variant)	3
MTRES1P1-RPS4XP8 (intergenic_region)	3
RPS4XP8 (upstream_gene_variant)	3
LINC02611 (downstream_gene_variant)	3
CRNKL1 (splice_region_variant&intron_variant)	3
NAA20 (intron_variant)	3
TAF8 (splice_acceptor_variant&intron_variant)	3
TBCB (splice_region_variant&intron_variant)	3
AL353691.2 (downstream_gene_variant)	3
CEP68 (upstream_gene_variant)	3
MFF (5_prime_UTR_premature_start_codon_gain_variant)	3
ZFP14 (downstream_gene_variant)	3
TXNRD2 (5_prime_UTR_variant)	3
TRIM56 (synonymous_variant)	3
ZNF146 (splice_region_variant&intron_variant)	3
ZNF146 (upstream_gene_variant)	3
CASK (non_coding_transcript_exon_variant)	3
ZNF565 (missense_variant)	3
TXNRD2 (missense_variant)	3
AGFG1 (splice_donor_variant&intron_variant)	3
CAPNS1 (upstream_gene_variant)	3
AD001527.1 (downstream_gene_variant)	3
SCAF8 (missense_variant)	3
BLVRA (splice_region_variant&intron_variant)	3
RPL21P28 (non_coding_transcript_exon_variant)	3
TMEM242 (3_prime_UTR_variant)	3
PDK3 (5_prime_UTR_variant)	3
SERAC1 (non_coding_transcript_exon_variant)	3
ZNF571-AS1 (upstream_gene_variant)	3
SZRD1 (downstream_gene_variant)	3
SERAC1 (intron_variant)	3
MRPL44 (splice_acceptor_variant&intron_variant)	3
SPATA21 (intron_variant)	3
SPATA21 (downstream_gene_variant)	3
ZNF570 (intron_variant)	3
SZRD1 (3_prime_UTR_variant)	3
AC016590.2 (upstream_gene_variant)	3
MTMR9 (downstream_gene_variant)	3
ZNF527 (non_coding_transcript_exon_variant)	3
SNORD17 (downstream_gene_variant)	3
ZNF527 (3_prime_UTR_variant)	3
FTLP2 (upstream_gene_variant)	3
CKS1BP6-FTLP2 (intergenic_region)	3
AC007663.4 (upstream_gene_variant)	3
PPP1R10 (splice_region_variant&intron_variant)	3
UBR2 (synonymous_variant)	3
PRKRIP1 (5_prime_UTR_variant)	3
ZNF571 (downstream_gene_variant)	3
SELENOKP1 (upstream_gene_variant)	3
DYNLT3P1 (non_coding_transcript_exon_variant)	3
PRKCZ-AS1 (upstream_gene_variant)	3
PDK3 (splice_region_variant&intron_variant)	3
TMEM163 (downstream_gene_variant)	3
POLA1 (non_coding_transcript_exon_variant)	3
AC091390.4 (intron_variant)	3
ZFP30 (non_coding_transcript_exon_variant)	3
DSTN (splice_region_variant&intron_variant)	3
CCNT2-AS1 (intron_variant)	3
SCARNA23 (downstream_gene_variant)	3
AC091390.4 (downstream_gene_variant)	3
WDFY1 (non_coding_transcript_exon_variant)	3
NUAK2 (synonymous_variant)	3
TRIM11 (splice_region_variant&intron_variant)	3
PET117 (3_prime_UTR_variant)	3
CAPN2 (synonymous_variant)	3
DOCK10 (missense_variant)	3
PRR3 (3_prime_UTR_variant)	3
LIPT1 (non_coding_transcript_exon_variant)	3
CEP68 (splice_region_variant&intron_variant)	3
FIS1 (downstream_gene_variant)	3
MID1IP1 (5_prime_UTR_variant)	3
ZNF829 (3_prime_UTR_variant)	3
NMNAT1 (non_coding_transcript_exon_variant)	3
RN7SL732P-GAPDHP1 (intergenic_region)	3
FDFT1 (synonymous_variant)	3
ZDHHC8 (intron_variant)	3
ZNF790 (intron_variant)	3
GAPDHP1 (downstream_gene_variant)	3
ZNF790 (downstream_gene_variant)	3
AL109917.1 (upstream_gene_variant)	3
GAPDHP1-AC091810.1 (intergenic_region)	3
GAPDHP1 (upstream_gene_variant)	3
BCOR (non_coding_transcript_exon_variant)	3
ZNF568 (synonymous_variant)	3
SNX9 (intron_variant)	3
AL031432.3 (downstream_gene_variant)	3
HSPE1P26 (downstream_gene_variant)	3
AL049646.2 (downstream_gene_variant)	3
BLK (intron_variant)	3
ZNF133 (upstream_gene_variant)	3
BLK (upstream_gene_variant)	3
ZNF133 (missense_variant)	3
ZNF585B (non_coding_transcript_exon_variant)	3
POM121L14P (downstream_gene_variant)	3
RANBP1 (5_prime_UTR_variant)	3
ZNF133 (synonymous_variant)	3
LINC00851 (downstream_gene_variant)	3
RANBP1 (non_coding_transcript_exon_variant)	3
