Set	Score	Margin of Error	P-Value	Q-Value
HP_CONGENITAL_SENSORINEURAL_HEARING_IMPAIRMENT	0.09996433079322384	0.028957624314557708	0.3646313412614782	0.6471358393848782
MIR5002_3P	0.09996404739092876	0.026445850426905552	0.36463164233027245	0.6471358393848782
HP_GENERALIZED_AMINOACIDURIA	0.09995423900882171	0.032713527733302675	0.36465362035225046	0.6471358393848782
HP_DECREASED_HDL_CHOLESTEROL_CONCENTRATION	0.09995010157901389	0.029295395147518378	0.3646626524160771	0.6471358393848782
HP_NONKETOTIC_HYPOGLYCEMIA	0.09994015446710336	0.02771872537406141	0.364683125094084	0.6471358393848782
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	0.09993730494763915	0.030851770143317015	0.36468583471323196	0.6471358393848782
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN	0.09992912139172776	0.03322290275490961	0.3647029956345025	0.6471358393848782
F10_TARGET_GENES	0.09992446101882095	0.02776958359393556	0.36471293090471174	0.6471358393848782
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	0.09990730026221056	0.022797619681268293	0.36474905916001804	0.6471358393848782
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.0998995814354978	0.032758467219494096	0.36476531687490593	0.6471358393848782
GOBP_NEURON_FATE_COMMITMENT	0.0998965304373114	0.03505985982881095	0.3647698329068192	0.6471358393848782
GOCC_SEX_CHROMOSOME	0.09987418742111968	0.029713517824553393	0.3648128857443926	0.6471358393848782
BIOCARTA_NOS1_PATHWAY	0.09987204494236078	0.03376798370535057	0.3648164985699232	0.6471358393848782
LEIN_OLIGODENDROCYTE_MARKERS	0.0998590671578508	0.030102084184644284	0.36484058407346076	0.6471358393848782
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	0.09985029771977834	0.031117345267177687	0.3648580460635255	0.6471358393848782
REACTOME_GABA_RECEPTOR_ACTIVATION	0.09984112927188322	0.039750665369679875	0.36487851874153243	0.6471358393848782
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	0.09983910526900443	0.03760523853160778	0.36488213156706306	0.6471358393848782
HP_ABNORMALITY_OF_PROTHROMBIN	0.0998142824125073	0.03468423549853762	0.36493873250037634	0.6472015801836429
GOBP_AXIS_ELONGATION	0.09979017610066779	0.030229857823068383	0.3649932259521301	0.6472015801836429
MODULE_333	0.09978975201057894	0.022671395660170644	0.3649935270209243	0.6472015801836429
KEGG_PEROXISOME	0.09978787487785054	0.031192825363789405	0.36499713984645493	0.6472015801836429
GOBP_B_CELL_APOPTOTIC_PROCESS	0.09972116741623302	0.02882439035619024	0.36513834111094384	0.6473150816522575
GSE3039_B2_VS_B1_BCELL_UP	0.09971858698712975	0.026709044072087136	0.36514436248682824	0.6473150816522575
MIR4737	0.09971248734689012	0.03137768583842503	0.3651548998946259	0.6473150816522575
MIR410_5P	0.09970557946984676	0.02923362043745596	0.36516874905916	0.6473150816522575
HP_BLEPHAROPHIMOSIS	0.09970548695147388	0.027147285671029458	0.36516874905916	0.6473150816522575
GOBP_CARDIAC_CELL_DEVELOPMENT	0.09969997679373681	0.024589048084534604	0.36517808219178083	0.6473150816522575
MIR5588_3P	0.09967256640987548	0.03074449247851866	0.3652443173265091	0.6473398306438729
MIR6802_5P	0.09966096345050351	0.03416456664757293	0.36526689748607555	0.6473398306438729
GTCTTCC_MIR7	0.09965535932680239	0.024867408262871902	0.3652792413066386	0.6473398306438729
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	0.09964837468207788	0.028385784286208183	0.36529339153996687	0.6473398306438729
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN	0.09963760813942775	0.04016289515292554	0.3653171759747102	0.6473398306438729
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	0.09963590413316109	0.027220028783697687	0.3653216920066235	0.6473398306438729
HP_INAPPROPRIATE_LAUGHTER	0.09961921005817764	0.03042883150005819	0.36535330423001655	0.6473398306438729
CUI_TCF21_TARGETS_UP	0.09961290267322831	0.03411748128006684	0.36536865873852176	0.6473398306438729
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT	0.09960170171446393	0.030937825256683992	0.3653924431732651	0.6473398306438729
IPA_SIM2_UP	0.09960008491862035	0.0332610798024266	0.3653951527924131	0.6473398306438729
GOBP_NUCLEAR_PORE_ORGANIZATION	0.0995902658744722	0.034338181746015314	0.365412915851272	0.6473398306438729
GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP	0.09955731602443309	0.029285791588440406	0.3654890862562095	0.6473398306438729
HP_HYPERMETROPIA	0.0995533528483374	0.029360565926191334	0.365496612976065	0.6473398306438729
chr4q26	0.09953735111283754	0.03086127162821725	0.3655279241306639	0.6473398306438729
GOBP_HISTONE_H3_K9_TRIMETHYLATION	0.09951248173045019	0.03375739655927899	0.36558181544482915	0.6473398306438729
YU_MYC_TARGETS_DN	0.09951091456612532	0.030246508406795762	0.36558512720156555	0.6473398306438729
GSE11924_TH2_VS_TH17_CD4_TCELL_DN	0.09949762944391927	0.028693366610491138	0.36561463194339905	0.6473398306438729
HP_POLAR_CATARACT	0.09949537283238959	0.03348488700548441	0.36561884690651814	0.6473398306438729
MIR874_5P	0.09948688411219782	0.025211986215723802	0.3656339003462291	0.6473398306438729
GSE14308_INDUCED_VS_NATURAL_TREG_UP	0.0994826556742589	0.03226588444448395	0.3656414270660846	0.6473398306438729
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	0.09947945079673397	0.029051152139781388	0.3656498569923227	0.6473398306438729
HP_GASTROINTESTINAL_INFLAMMATION	0.09945972302553893	0.03304786345429697	0.36569170555471925	0.6473398306438729
IPA_KLF5_UP	0.09945012005982164	0.02760930776739407	0.3657079632696071	0.6473398306438729
OCT1_01	0.099433305159602	0.03326040168624865	0.3657413819057655	0.6473398306438729
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_DN	0.09941818260195216	0.02773565130632368	0.3657693813036279	0.6473398306438729
STEIN_ESRRA_TARGETS_UP	0.09941234374192993	0.028580876232416834	0.3657760048171007	0.6473398306438729
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	0.09940693419548113	0.02771157208665369	0.3657883486376637	0.6473398306438729
CHEN_ETV5_TARGETS_SERTOLI	0.09940633606689839	0.033365587100384106	0.36578895077525214	0.6473398306438729
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP	0.09940397214611035	0.02508307252523887	0.36579316573837123	0.6473398306438729
GOCC_CILIARY_TRANSITION_FIBER	0.09939263860845135	0.03615160074273813	0.36581965979226255	0.6473398306438729
HP_RESTING_TREMOR	0.09938899124690688	0.03434871697619928	0.36582628330573536	0.6473398306438729
GOBP_MIDGUT_DEVELOPMENT	0.09936281806849417	0.03459176835746235	0.36588137889507755	0.6473398306438729
GSE3039_CD4_TCELL_VS_B1_BCELL_DN	0.09935692371567931	0.02631634946782981	0.3658949269908174	0.6473398306438729
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.09935509090123645	0.034725164292661946	0.3658976366099654	0.6473398306438729
HP_MYOKYMIA	0.09934483848804158	0.030165798769914542	0.3659172060815896	0.6473398306438729
HP_FOCAL_MYOCLONIC_SEIZURE	0.0993341633250298	0.02711848433766718	0.365938280897185	0.6473398306438729
HP_LIMITED_WRIST_MOVEMENT	0.09933370728290201	0.03958974307644679	0.3659394851723619	0.6473398306438729
GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	0.09933085972319874	0.02910268671225254	0.3659443022730694	0.6473398306438729
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	0.09932711956264628	0.032203873666465634	0.3659521300617191	0.6473398306438729
WP_ENDOTHELIN_PATHWAYS	0.09929849815807626	0.035666283770466586	0.3660075267198555	0.6473489164581225
MIR3616_3P	0.09929341123076997	0.032782244502683106	0.36601505343971097	0.6473489164581225
LANDIS_BREAST_CANCER_PROGRESSION_UP	0.09929275960584177	0.029143058910163742	0.3660171609212705	0.6473489164581225
MODULE_208	0.09928509953532562	0.027013901493619395	0.36603522504892366	0.6473489164581225
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	0.0992037238695533	0.03160881519079566	0.3662119524311305	0.6475905025553662
MIR501_3P_MIR502_3P	0.09920323786379835	0.03202417528379782	0.36621255456871893	0.6475905025553662
ACAACTT_MIR382	0.09919537785041342	0.031025173384774285	0.3662303176275779	0.6475905025553662
GSE3982_EOSINOPHIL_VS_TH2_UP	0.09917534453755893	0.03591352582797698	0.3662673490892669	0.6476215065211605
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	0.09914199044917583	0.03321492799198908	0.36633810025590846	0.6476776494384414
chr5p15	0.09914197724262051	0.029281284856809454	0.36633810025590846	0.6476776494384414
HP_ADRENAL_HYPOPLASIA	0.09911878268038779	0.027421016066247424	0.36638988408851425	0.6477126130920702
MIR569	0.09911468218146295	0.02909884843033981	0.3663989161523408	0.6477126130920702
GCNP_SHH_UP_LATE.V1_DN	0.09910681022444728	0.03180594134703342	0.3664163781424055	0.6477126130920702
MIR486_3P	0.09908255927285664	0.031462794194068826	0.3664714737317477	0.6477453171562367
LEE_LIVER_CANCER_MYC_TGFA_UP	0.09908082047794449	0.030496317877784167	0.3664738822821015	0.6477453171562367
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	0.09905648118418282	0.030266790266143213	0.36652506397711876	0.6477886559540279
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	0.09905190239740186	0.02877619364892824	0.3665374077976818	0.6477886559540279
GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS	0.09902414391953157	0.027974842752930097	0.36659280445581816	0.647831985528836
GOBP_THREONINE_CATABOLIC_PROCESS	0.09902030237864463	0.03279407354351343	0.3666009333132621	0.647831985528836
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT	0.0989927939194643	0.033034322109741165	0.36665030859551406	0.6478520134049683
LEI_HOXC8_TARGETS_DN	0.09898945234434328	0.023888148558600438	0.36665723317778115	0.6478520134049683
GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0989825249486503	0.03063136126510107	0.366670781273521	0.6478520134049683
GOBP_SECONDARY_PALATE_DEVELOPMENT	0.09896829609429869	0.04100472213828776	0.366698178533795	0.6478659574468085
MIR6792_3P	0.09892596159938963	0.030963046370375207	0.36678127352099954	0.6479782990266475
GOBP_MATING_BEHAVIOR	0.09890264124022692	0.028288415622498973	0.36683034773445733	0.647995535002392
MIR7154_3P	0.09889189923669815	0.02755367008297684	0.366853228962818	0.647995535002392
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	0.09885316890999694	0.03182154978125862	0.36693632395002257	0.647995535002392
HP_ABNORMALITY_OF_THE_SKULL_BASE	0.0988471226416073	0.031096009774555473	0.36694806563299714	0.647995535002392
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN	0.09883736889374684	0.031910269501271966	0.3669679361734156	0.647995535002392
HP_THORACIC_SCOLIOSIS	0.09883546180048107	0.032591525657278936	0.3669730543429174	0.647995535002392
GOBP_VISUAL_BEHAVIOR	0.09883060058739139	0.03298559254609097	0.36698118320036127	0.647995535002392
PARK_TRETINOIN_RESPONSE	0.0988291838850371	0.037809713591877105	0.3669829896131266	0.647995535002392
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.09881774718908894	0.028264558017317948	0.3670103868734006	0.647995535002392
GOCC_REPLICATION_FORK	0.09881772397595852	0.027604920766026837	0.3670103868734006	0.647995535002392
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_UP	0.09881670905819323	0.028870077820085514	0.36701159114857745	0.647995535002392
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	0.09880978107202296	0.02998946959507457	0.36702513924431734	0.647995535002392
GOCC_HOPS_COMPLEX	0.09879558262348576	0.02443509918973081	0.3670552461237393	0.6480142447113852
GOBP_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT	0.09877502447640593	0.034118413422286005	0.36709498720457623	0.648048884165781
HP_VENTRICULAR_FIBRILLATION	0.09874316534875807	0.025603462116339275	0.36715851272015654	0.648048884165781
IPA_REST_UP	0.09873475775397188	0.027442077482023586	0.36717416829745597	0.648048884165781
BIOCARTA_EGF_PATHWAY	0.09872956234071321	0.02948613915555353	0.3671853078428421	0.648048884165781
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.09872705207733928	0.02903121510121378	0.3671913292187265	0.648048884165781
GOBP_REGULATION_OF_DENDRITE_EXTENSION	0.09872668813144321	0.03420733841745081	0.3671919313563149	0.648048884165781
GOBP_BASE_EXCISION_REPAIR	0.09871009674098562	0.031856261084808234	0.3672253499924733	0.6480734286169705
IPA_KLF8_DN	0.09869424209953928	0.033803874021537804	0.36725846755983743	0.6480974391669323
GOMF_CULLIN_FAMILY_PROTEIN_BINDING	0.09865839341103241	0.030040182403086407	0.3673301219328617	0.6481693582660433
HP_PETERS_ANOMALY	0.09865458765938077	0.03400586507161373	0.3673382507903056	0.6481693582660433
JOHNSTONE_PARVB_TARGETS_1_DN	0.09862239148778901	0.03294837617584821	0.3674153244016258	0.6482709163346613
GOCC_GARP_COMPLEX	0.09860700353334421	0.028589609342365596	0.3674502483817552	0.6482980983745883
GOBP_STRIATED_MUSCLE_ADAPTATION	0.0985930698774295	0.03188160267111776	0.3674854734306789	0.6483258086790247
MEDINA_SMARCA4_TARGETS	0.09857887692953975	0.025691163127655486	0.36751588137889507	0.6483450180582112
GCM_RBM8A	0.09856437991341088	0.03300928516256649	0.3675414722264037	0.6483557278665888
GOMF_GABA_RECEPTOR_BINDING	0.09854385571598728	0.02751237479187844	0.36758332078880024	0.6483589062914786
GHO_ATF5_TARGETS_DN	0.09853589756670167	0.02835877332417256	0.3675995785036881	0.6483589062914786
GOBP_NCRNA_EXPORT_FROM_NUCLEUS	0.0985253404872391	0.03172299367199721	0.36762336293843145	0.6483589062914786
KORKOLA_CHORIOCARCINOMA_UP	0.09852505605559816	0.02866573644837691	0.36762396507601985	0.6483589062914786
GOBP_HISTONE_H4_ACETYLATION	0.09851036526448449	0.027971639523061892	0.3676498569923227	0.6483589062914786
HP_SPINAL_DEFORMITIES	0.09850405561561358	0.032129595965238206	0.36766039440012044	0.6483589062914786
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.09846686590862937	0.033400212567169255	0.3677389733554117	0.6484630494797197
RATTENBACHER_BOUND_BY_CELF1	0.09844514651288136	0.026173870949420912	0.3677877465000753	0.6485146254711472
BIOCARTA_SPRY_PATHWAY	0.0984121204000323	0.03154594580920512	0.367854583772392	0.6485843949044585
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	0.09840558569462904	0.03239465099699209	0.36786783079933766	0.6485843949044585
GOBP_OSTEOCLAST_DIFFERENTIATION	0.09839861292224177	0.027310487386334494	0.3678858949269908	0.6485843949044585
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	0.09838175283696153	0.02669793708777743	0.3679238295950625	0.6485866680819447
MIR328_5P	0.09838019257819965	0.029966528136043696	0.36792623814541625	0.6485866680819447
ROSS_AML_WITH_MLL_FUSIONS	0.09836203154192352	0.03218499243065619	0.3679704952581665	0.6485881042075663
GOMF_CARBOHYDRATE_CATION_SYMPORTER_ACTIVITY	0.09835102165543666	0.030134833387159176	0.36799729038085205	0.6485881042075663
SREBP1_02	0.09834712464679651	0.03007354597759799	0.36800842992623817	0.6485881042075663
TAZ_TARGET_GENES	0.09834244435175274	0.030966379259872372	0.36801806412765314	0.6485881042075663
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_UP	0.09833959945044377	0.03154874042814963	0.368024687641126	0.6485881042075663
HP_ABNORMALITY_OF_THE_SYNOVIA	0.09832277764184229	0.02951831819922034	0.36805961162125544	0.6486152376910017
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	0.09827195029383276	0.029397134125237128	0.36816468463043805	0.6487659822802271
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	0.09826076797008382	0.028213054074098753	0.368185157308445	0.6487676392572944
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	0.09820781085097467	0.032125004300045626	0.3682878217672738	0.6488624436787702
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	0.09820686961096106	0.03027801160045975	0.3682893271112449	0.6488624436787702
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0.0982028736325195	0.03269158978991365	0.36829926238145416	0.6488624436787702
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	0.09818855263858882	0.024373719968315676	0.368333283155201	0.6488624436787702
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN	0.09815527666748665	0.034495339104889486	0.36841065783531535	0.6488624436787702
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.09815375027016851	0.03538609623034836	0.3684136685232576	0.6488624436787702
GOCC_APICAL_PLASMA_MEMBRANE	0.09813139330501723	0.032970229041256134	0.36845220532891765	0.6488624436787702
HP_ABNORMALITY_OF_BLADDER_MORPHOLOGY	0.09812465083900315	0.035331394674181706	0.3684645491494807	0.6488624436787702
GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	0.09812425224135728	0.027278780511763745	0.36846575342465754	0.6488624436787702
GOBP_MITOCHONDRIAL_FISSION	0.09812401954461968	0.028592072385591923	0.36846575342465754	0.6488624436787702
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	0.09811336645521963	0.03675415382739685	0.36849104320337195	0.6488624436787702
IPA_CEBPE_UP	0.09810695214547735	0.030676925244055353	0.3685018816799639	0.6488624436787702
MODULE_33	0.09810588363914387	0.027900341460300876	0.3685042902303176	0.6488624436787702
GNF2_H2AFX	0.09809699726276301	0.03603211461041901	0.36852596718350145	0.6488624436787702
DESCARTES_FETAL_EYE_SMOOTH_MUSCLE_CELLS	0.09809258635818527	0.030923454865709233	0.3685319885593858	0.6488624436787702
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS	0.09807025587752824	0.029154120620707595	0.3685804606352552	0.648913389165695
HP_ANISOPOIKILOCYTOSIS	0.09804454859184193	0.023400272695652764	0.36863435194942046	0.6489738697196163
MORF_MYST2	0.09802190404234963	0.029388996622929497	0.36868583471323196	0.6490301038795845
LIEN_BREAST_CARCINOMA_METAPLASTIC	0.09801062300722078	0.03535319861514608	0.36871443624868283	0.6490460543749007
MODULE_481	0.09797557944207966	0.03450141350328665	0.36879211199759143	0.6491187536431562
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX	0.09797422862316825	0.035846018160613446	0.36879482161673943	0.6491187536431562
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	0.09793861615895665	0.031064369278221055	0.368862863164233	0.6491496238211296
GENTLES_LEUKEMIC_STEM_CELL_UP	0.09793684018234654	0.02888633658072336	0.3688664759897637	0.6491496238211296
GOBP_GANGLION_DEVELOPMENT	0.09793488043676678	0.03382228812429065	0.36887099202167695	0.6491496238211296
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	0.09791929434249184	0.03217640567592366	0.36889899141953936	0.6491608391608392
HP_BIRTH_LENGTH_GREATER_THAN_97TH_PERCENTILE	0.09791114404465498	0.033360270151869584	0.3689164534096041	0.6491608391608392
MIR7978	0.09789369381021917	0.03274214219996038	0.36895228059611623	0.649165165801462
MIR3650	0.0978907724906416	0.029443699241167846	0.3689580009032064	0.649165165801462
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	0.09785903419531991	0.03201865503355365	0.3690296552762306	0.6492387103605273
WANG_SMARCE1_TARGETS_DN	0.09784553066282524	0.024719399697581884	0.36906126749962365	0.6492387103605273
HP_LIMB_FASCICULATIONS	0.09784175157871759	0.029536139545662733	0.36906909528827336	0.6492387103605273
JAEGER_METASTASIS_UP	0.09782115488003913	0.0320110913697513	0.36911214812584675	0.6492387103605273
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	0.09781221554637932	0.030520651357000817	0.3691320186662652	0.6492387103605273
GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_UP	0.09780462556641782	0.030697113297783664	0.3691524913442722	0.6492387103605273
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	0.09779906624474148	0.028000162965350246	0.3691642330272467	0.6492387103605273
GOCC_DYSTROGLYCAN_COMPLEX	0.09779357083212299	0.02958600774103138	0.369174168297456	0.6492387103605273
MODULE_295	0.09778595786822909	0.0312890694392507	0.36919253349390335	0.6492387103605273
IPA_EHMT2_DN	0.09778152673236093	0.030689940752542	0.36920517838326056	0.6492387103605273
MIR613	0.09777758981803168	0.027395297722701512	0.3692148125846756	0.6492387103605273
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	0.09776748118974805	0.025668382870088324	0.3692367906066536	0.6492429857067231
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	0.0977407664117475	0.027919031508635506	0.36928977871443625	0.6492955062721643
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	0.09772650635393654	0.0282875188363925	0.36931958452506397	0.6492955062721643
MIR579_3P	0.09772465538409926	0.02360429196670314	0.36932530483215414	0.6492955062721643
GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP	0.09770577030206522	0.025769744474695894	0.36937016408249285	0.6493220787468248
HP_ABNORMAL_PULMONARY_THORACIC_IMAGING_FINDING	0.09769314998877171	0.03171513143219566	0.3693984645491495	0.6493220787468248
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	0.09769232791289661	0.033408084098435015	0.36939906668673794	0.6493220787468248
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	0.09766481534275497	0.023747929091567095	0.36945386120728585	0.6493534391534391
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP	0.0976618531180086	0.0296942565710095	0.36946319433990665	0.6493534391534391
GOBP_GLYCOLIPID_TRANSPORT	0.09765061593133505	0.03956112761342768	0.3694863766370616	0.6493534391534391
MODULE_457	0.09764615283191505	0.029649427602234713	0.3694951076320939	0.6493534391534391
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.09762906363867038	0.032682310137706436	0.3695321390937829	0.6493841595682767
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	0.0975999932712528	0.03247081803859689	0.3695983742285112	0.6494213171118752
HP_TREMOR_BY_ANATOMICAL_SITE	0.09759762883560481	0.027621320344177164	0.36960379346680716	0.6494213171118752
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP	0.09758784160056255	0.04312976798348135	0.3696236640072256	0.6494213171118752
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	0.09758479714949915	0.03346374872069653	0.36963149179587534	0.6494213171118752
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	0.09756804274164621	0.03267514758038966	0.36967303928947765	0.6494599598011214
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_UP	0.09754951004029346	0.029061613366502585	0.36971368357669726	0.6494705944573725
CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY	0.0975469755866406	0.03420565581006456	0.3697181996086106	0.6494705944573725
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.09752558760675042	0.028916208950653166	0.3697639620653319	0.6494828133262823
GOBP_NEGATIVE_REGULATION_OF_GROWTH	0.09752533110439941	0.03156234845747673	0.36976426313412614	0.6494828133262823
KEGG_AXON_GUIDANCE	0.09750569923725812	0.03890870671133479	0.36980430528375735	0.6495187985828355
HP_UPPER_LIMB_MUSCLE_WEAKNESS	0.09747621519280911	0.030248982887705805	0.36985548697877463	0.6495431713636123
GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	0.09747507543636658	0.03056475433038438	0.36985729339153994	0.6495431713636123
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP	0.09745093242743837	0.02491685205547032	0.3699117868432937	0.649604525748123
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3	0.09743384987539512	0.036209748032154924	0.3699518289929249	0.6496184134030971
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	0.09741566771971125	0.03981083060490687	0.36998795724823125	0.6496184134030971
GOBP_INTERLEUKIN_6_PRODUCTION	0.0974146407571443	0.031502673601477196	0.36999036579858496	0.6496184134030971
STEIN_ESRRA_TARGETS	0.09739346072675016	0.025426233528485893	0.37003612825530635	0.6496184134030971
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN	0.09738983967252551	0.03456117384575978	0.37004275176877915	0.6496184134030971
MIR6825_5P	0.09738649145682361	0.03698978821331657	0.3700490742134578	0.6496184134030971
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	0.09738342858619776	0.03483385314447425	0.3700566009333133	0.6496184134030971
GOBP_SISTER_CHROMATID_SEGREGATION	0.09736177669380622	0.032694471375920374	0.3701035676652115	0.6496665257372372
MIR383_3P	0.09734100707436269	0.04023298208464923	0.37014511515881376	0.6497051207525234
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	0.09731229725843445	0.034388824253665524	0.3702104470871594	0.6497507130030632
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	0.09730586693528519	0.03577989109522281	0.37022489838928196	0.6497507130030632
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	0.09729287347192839	0.024256712790294767	0.3702519945807617	0.6497507130030632
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	0.09727926993570489	0.025457678944662922	0.37027909077224147	0.6497507130030632
ELVIDGE_HYPOXIA_UP	0.09727479384501266	0.02841820449722608	0.3702902303176276	0.6497507130030632
HP_SPLIT_NAIL	0.09725837953672255	0.03154706148430646	0.37032846605449343	0.6497507130030632
GTAGGCA_MIR189	0.09725747745873367	0.027457851070805027	0.37032967032967035	0.6497507130030632
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	0.09725328964784559	0.03512821819259541	0.3703417130814391	0.6497507130030632
REACTOME_METABOLISM_OF_NUCLEOTIDES	0.0972380185359191	0.03139014191711019	0.3703673039289478	0.6497507130030632
RBL1_TARGET_GENES	0.09722884900931662	0.029115233908873113	0.37038566912539517	0.6497507130030632
HP_LACK_OF_T_CELL_FUNCTION	0.09722849294029418	0.03572702331700968	0.37038627126298357	0.6497507130030632
