	Selected	N	n	.
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	True	100	99	0.99
HP_SHALLOW_ACETABULAR_FOSSAE	True	9	8	0.8888888888888888
HP_CIGARETTE_PAPER_SCARS	True	6	6	1.0
HP_BUTTERFLY_VERTEBRAE	False	14	11	0.7857142857142857
HP_APLASIA_HYPOPLASIA_OF_THE_HUMERUS	True	26	24	0.9230769230769231
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	True	112	106	0.9464285714285714
GOBP_SNO_S_RNA_METABOLIC_PROCESS	True	16	16	1.0
HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY	True	163	154	0.9447852760736196
GOBP_MIRNA_CATABOLIC_PROCESS	True	10	10	1.0
GOBP_RESPONSE_TO_STEROL	True	34	31	0.9117647058823529
HP_APLASIA_OF_THE_PECTORALIS_MAJOR_MUSCLE	False	5	3	0.6
GOCC_APICAL_CORTEX	True	10	9	0.9
HP_WEAKNESS_OF_FACIAL_MUSCULATURE	True	235	211	0.8978723404255319
HP_ALTERNATING_ESOTROPIA	True	5	5	1.0
GOBP_HEAT_GENERATION	True	16	14	0.875
HP_ESOPHAGEAL_CARCINOMA	True	10	10	1.0
HP_ARNOLD_CHIARI_TYPE_I_MALFORMATION	True	24	22	0.9166666666666666
HP_ABNORMAL_CIRCULATING_FERRITIN_CONCENTRATION	True	33	33	1.0
GOMF_MYOSIN_V_BINDING	True	16	16	1.0
HP_INTERSTITIAL_CARDIAC_FIBROSIS	True	5	4	0.8
HP_ANTERIORLY_PLACED_ANUS	True	51	47	0.9215686274509803
HP_DIFFUSE_MESANGIAL_SCLEROSIS	True	14	14	1.0
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	False	44	30	0.6818181818181818
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	True	34	34	1.0
GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION	True	6	6	1.0
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	False	5	3	0.6
HP_BROAD_FEMORAL_NECK	True	8	8	1.0
GOCC_ANCHORED_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	False	8	5	0.625
GOMF_MACROLIDE_BINDING	True	12	11	0.9166666666666666
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	True	10	10	1.0
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	True	43	43	1.0
GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION	True	16	15	0.9375
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	True	14	13	0.9285714285714286
GOMF_PHOSPHOSERINE_RESIDUE_BINDING	True	9	9	1.0
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	True	7	6	0.8571428571428571
HP_IMPAIRED_SOCIAL_INTERACTIONS	False	121	86	0.7107438016528925
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	True	41	35	0.8536585365853658
GOBP_PROTEIN_TETRAMERIZATION	True	83	78	0.9397590361445783
HP_WRITER_S_CRAMP	True	16	15	0.9375
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	True	163	155	0.950920245398773
GOCC_MICROTUBULE_ORGANIZING_CENTER_ATTACHMENT_SITE	True	11	10	0.9090909090909091
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	False	15	8	0.5333333333333333
GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	True	9	9	1.0
HP_VESTIBULAR_DYSFUNCTION	True	133	117	0.8796992481203008
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	True	27	22	0.8148148148148148
GOBP_ACTIN_MODIFICATION	True	5	5	1.0
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	True	6	5	0.8333333333333334
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	False	31	15	0.4838709677419355
HP_ABNORMAL_LOWER_MOTOR_NEURON_MORPHOLOGY	True	24	23	0.9583333333333334
HP_ABNORMALITY_OF_THE_DISTAL_PHALANGES_OF_THE_TOES	True	27	25	0.9259259259259259
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	False	13	9	0.6923076923076923
GOMF_BILE_ACID_SODIUM_SYMPORTER_ACTIVITY	True	6	6	1.0
HP_DECREASED_CIRCULATING_TOTAL_IGA	True	6	6	1.0
HP_ABNORMALITY_OF_EXOCRINE_PANCREAS_PHYSIOLOGY	True	48	45	0.9375
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	True	34	31	0.9117647058823529
GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION	True	6	6	1.0
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	True	41	37	0.9024390243902439
GOMF_3_BETA_HYDROXY_DELTA5_STEROID_DEHYDROGENASE_ACTIVITY	False	6	4	0.6666666666666666
HP_ABNORMAL_CARTILAGE_MORPHOLOGY	True	36	35	0.9722222222222222
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS	True	40	39	0.975
HP_APLASIA_HYPOPLASIA_AFFECTING_BONES_OF_THE_AXIAL_SKELETON	True	799	734	0.918648310387985
GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING	True	7	7	1.0
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	True	9	9	1.0
HP_T_CELL_LYMPHOMA	True	11	11	1.0
HP_GENERALIZED_CEREBRAL_ATROPHY_HYPOPLASIA	True	13	12	0.9230769230769231
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	True	73	68	0.9315068493150684
HP_IMPAIRED_TEMPERATURE_SENSATION	False	14	10	0.7142857142857143
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_AXON_GUIDANCE	True	11	11	1.0
GOBP_CHOLINE_METABOLIC_PROCESS	True	9	8	0.8888888888888888
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	False	14	2	0.14285714285714285
GOBP_DNA_RECOMBINATION	True	294	287	0.9761904761904762
HP_ABNORMALITY_OF_CRANIAL_SUTURES	True	288	269	0.9340277777777778
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	True	13	13	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	True	5	5	1.0
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	True	17	17	1.0
GOBP_AMINOPHOSPHOLIPID_TRANSPORT	True	9	9	1.0
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	True	8	7	0.875
GOCC_LYSOSOMAL_LUMEN	True	96	90	0.9375
HP_SMALL_EARLOBE	True	20	20	1.0
GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY	True	5	4	0.8
HP_INTELLECTUAL_DISABILITY_SEVERE	True	384	348	0.90625
GOBP_RESPONSE_TO_INTERLEUKIN_12	True	50	48	0.96
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	True	34	32	0.9411764705882353
HP_ABNORMALITY_OF_NAIL_COLOR	True	15	13	0.8666666666666667
GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS	True	14	14	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	True	19	18	0.9473684210526315
HP_GASTROINTESTINAL_INFARCTIONS	True	10	9	0.9
GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	True	23	21	0.9130434782608695
GOBP_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	True	12	12	1.0
GOBP_CENTRIOLE_CENTRIOLE_COHESION	True	14	14	1.0
GOBP_CHROMATIN_REMODELING_AT_CENTROMERE	True	47	46	0.9787234042553191
GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY	True	22	21	0.9545454545454546
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	True	13	13	1.0
HP_ABNORMAL_HEART_VALVE_PHYSIOLOGY	True	296	269	0.9087837837837838
GOMF_SHORT_CHAIN_CARBOXYLESTERASE_ACTIVITY	True	6	6	1.0
GOBP_RESPONSE_TO_UV_C	True	14	14	1.0
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	False	40	30	0.75
HP_INCISOR_MACRODONTIA	True	31	30	0.967741935483871
GOCC_PYRUVATE_DEHYDROGENASE_COMPLEX	True	8	7	0.875
GOMF_UDP_XYLOSYLTRANSFERASE_ACTIVITY	True	11	11	1.0
GOBP_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME	True	7	7	1.0
HP_ONYCHOLYSIS	False	14	11	0.7857142857142857
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	True	16	15	0.9375
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	True	30	30	1.0
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	True	31	29	0.9354838709677419
GOBP_FATTY_ACID_OMEGA_OXIDATION	True	5	4	0.8
HP_RECURRENT_SKIN_INFECTIONS	True	99	91	0.9191919191919192
HP_ABNORMAL_WAIST_TO_HIP_RATIO	True	37	34	0.918918918918919
HP_NEUROINFLAMMATION	True	18	17	0.9444444444444444
HP_ABNORMALITY_OF_THE_NASAL_ALAE	True	612	578	0.9444444444444444
GOMF_LIPID_ANTIGEN_BINDING	True	5	5	1.0
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	True	134	110	0.8208955223880597
HP_ENLARGED_CEREBELLUM	True	5	5	1.0
GOBP_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	True	15	14	0.9333333333333333
HP_FOLLICULAR_HYPERKERATOSIS	False	20	13	0.65
GOMF_CHROMATIN_DNA_BINDING	True	103	97	0.941747572815534
HP_Y_SHAPED_METACARPALS	True	12	11	0.9166666666666666
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	True	15	14	0.9333333333333333
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	False	13	10	0.7692307692307693
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	True	10	10	1.0
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	True	46	37	0.8043478260869565
HP_PANCREATIC_CYSTS	True	29	29	1.0
GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX	True	6	5	0.8333333333333334
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	True	124	122	0.9838709677419355
GOBP_POLYPRENOL_METABOLIC_PROCESS	True	8	8	1.0
HP_DELUSIONS	True	46	45	0.9782608695652174
HP_IMMOTILE_CILIA	True	8	8	1.0
GOMF_RNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING	False	245	2	0.00816326530612245
HP_IMPAIRED_DISTAL_VIBRATION_SENSATION	True	19	17	0.8947368421052632
GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	True	5	5	1.0
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	True	6	5	0.8333333333333334
HP_ABNORMAL_DELIVERY	True	77	65	0.8441558441558441
HP_INVOLUNTARY_MOVEMENTS	True	990	898	0.907070707070707
GOMF_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	True	12	12	1.0
GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	True	13	11	0.8461538461538461
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	True	268	237	0.8843283582089553
HP_PTERYGIUM	True	35	31	0.8857142857142857
HP_PREMATURE_OVARIAN_INSUFFICIENCY	True	61	55	0.9016393442622951
GOBP_SKELETAL_MYOFIBRIL_ASSEMBLY	True	8	8	1.0
HP_ANKLE_FLEXION_CONTRACTURE	True	41	39	0.9512195121951219
GOBP_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS	False	7	5	0.7142857142857143
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	True	41	41	1.0
GOMF_L_ASCORBIC_ACID_BINDING	True	20	20	1.0
HP_NEOPLASM_OF_THE_STOMACH	True	68	64	0.9411764705882353
HP_ABNORMALITY_OF_THE_INTERNAL_AUDITORY_CANAL	True	19	18	0.9473684210526315
GOMF_FLIPPASE_ACTIVITY	True	16	16	1.0
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	True	20	20	1.0
GOCC_RESPIRATORY_CHAIN_COMPLEX_II	False	5	0	0.0
GOMF_ADENOSINE_DEAMINASE_ACTIVITY	True	12	12	1.0
HP_ORAL_CAVITY_BLEEDING	True	20	19	0.95
GOBP_UTP_BIOSYNTHETIC_PROCESS	True	10	9	0.9
GOMF_GROWTH_FACTOR_BINDING	True	137	127	0.927007299270073
GOCC_CLATHRIN_COMPLEX	True	7	7	1.0
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	True	25	24	0.96
HP_AORTIC_DISSECTION	True	31	29	0.9354838709677419
HP_AGENESIS_OF_INCISOR	True	19	19	1.0
GOBP_POSITIVE_REGULATION_OF_SPINDLE_CHECKPOINT	True	7	7	1.0
GOCC_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	True	8	7	0.875
GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY	True	35	30	0.8571428571428571
HP_ABNORMAL_LEFT_VENTRICULAR_OUTFLOW_TRACT_MORPHOLOGY	False	19	15	0.7894736842105263
HP_LIPOATROPHY	True	70	66	0.9428571428571428
GOMF_INTERLEUKIN_17_RECEPTOR_ACTIVITY	True	8	8	1.0
HP_ABNORMAL_CIRCULATING_IGG_LEVEL	True	64	64	1.0
HP_KETOACIDOSIS	True	29	24	0.8275862068965517
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	True	346	319	0.9219653179190751
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	True	24	23	0.9583333333333334
HP_NARROW_FORAMEN_OBTURATORIUM	True	6	6	1.0
GOBP_SINOATRIAL_NODE_CELL_DEVELOPMENT	True	5	4	0.8
HP_ENLARGED_INTERPHALANGEAL_JOINTS	True	5	4	0.8
HP_LOWER_LIMB_ASYMMETRY	True	30	26	0.8666666666666667
GOCC_SUPER_ELONGATION_COMPLEX	True	5	5	1.0
GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	False	494	378	0.7651821862348178
GOMF_BMP_BINDING	False	13	10	0.7692307692307693
HP_INTERICTAL_EEG_ABNORMALITY	True	257	242	0.9416342412451362
GOCC_DESMOSOME	True	25	21	0.84
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	True	10	10	1.0
GOMF_MAGNESIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	True	16	16	1.0
GOBP_MULTIVESICULAR_BODY_ORGANIZATION	True	31	31	1.0
HP_WEIGHT_LOSS	True	274	253	0.9233576642335767
HP_FATIGABLE_WEAKNESS_OF_BULBAR_MUSCLES	True	55	48	0.8727272727272727
GOBP_SIALIC_ACID_TRANSPORT	True	5	4	0.8
GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	True	21	21	1.0
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETAL_MUSCULATURE	True	40	37	0.925
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	False	31	22	0.7096774193548387
GOBP_PROGESTERONE_METABOLIC_PROCESS	True	15	13	0.8666666666666667
GOBP_GLYCEROL_TRANSPORT	True	7	6	0.8571428571428571
GOMF_INTERLEUKIN_6_RECEPTOR_BINDING	True	7	7	1.0
GOBP_FILOPODIUM_ASSEMBLY	True	63	60	0.9523809523809523
GOMF_THIOESTERASE_BINDING	True	11	11	1.0
HP_DEVIATION_OF_THE_3RD_FINGER	False	12	8	0.6666666666666666
HP_ABNORMAL_NEPHRON_MORPHOLOGY	False	217	167	0.7695852534562212
GOCC_BARR_BODY	True	6	6	1.0
HP_ABNORMAL_PANCREAS_MORPHOLOGY	True	90	85	0.9444444444444444
GOBP_MATURATION_OF_5_8S_RRNA	True	35	32	0.9142857142857143
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	True	7	6	0.8571428571428571
GOCC_CD95_DEATH_INDUCING_SIGNALING_COMPLEX	True	6	6	1.0
HP_CARDIORESPIRATORY_ARREST	True	7	7	1.0
GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	True	11	9	0.8181818181818182
GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT	True	15	12	0.8
HP_APLASIA_HYPOPLASIA_INVOLVING_FOREARM_BONES	True	98	91	0.9285714285714286
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	True	565	501	0.8867256637168142
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	True	17	15	0.8823529411764706
HP_APLASIA_OF_THE_PHALANGES_OF_THE_HAND	True	13	12	0.9230769230769231
HP_HEPATITIS	True	84	83	0.9880952380952381
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	True	15	15	1.0
GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY	True	5	5	1.0
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	True	105	93	0.8857142857142857
HP_FOCAL_SENSORY_SEIZURE	True	15	15	1.0
HP_BRONCHITIS	True	55	52	0.9454545454545454
HP_PROGRESSIVE_FLEXION_CONTRACTURES	True	7	7	1.0
HP_SINGLE_FIBER_EMG_ABNORMALITY	True	5	5	1.0
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	True	10	10	1.0
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	True	163	157	0.9631901840490797
HP_JERKY_HEAD_MOVEMENTS	True	11	11	1.0
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	True	37	35	0.9459459459459459
HP_AMELOGENESIS_IMPERFECTA	True	28	24	0.8571428571428571
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	True	31	30	0.967741935483871
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	True	153	140	0.9150326797385621
GOBP_RESPONSE_TO_INDOLE_3_METHANOL	True	5	5	1.0
HP_NEONATAL_DEATH	True	28	24	0.8571428571428571
GOBP_TRNA_MODIFICATION	True	89	87	0.9775280898876404
GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT	True	5	5	1.0
GOBP_TRYPTOPHAN_METABOLIC_PROCESS	True	12	12	1.0
HP_VENOUS_INSUFFICIENCY	True	38	36	0.9473684210526315
GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION	True	20	20	1.0
GOBP_POSTSYNAPSE_ORGANIZATION	True	161	148	0.9192546583850931
GOBP_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR	True	26	24	0.9230769230769231
HP_LOW_SET_NIPPLES	True	9	9	1.0
HP_INCREASED_CUP_TO_DISC_RATIO	False	5	3	0.6
HP_ELEVATED_CREATINE_KINASE_AFTER_EXERCISE	True	6	6	1.0
GOBP_TOXIN_TRANSPORT	True	39	39	1.0
HP_RACHITIC_ROSARY	True	6	5	0.8333333333333334
GOMF_PYRIMIDINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	True	7	7	1.0
HP_ABNORMALITY_OF_FINGER	True	1010	924	0.9148514851485149
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING	True	63	58	0.9206349206349206
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	False	67	45	0.6716417910447762
GOBP_CELL_JUNCTION_ASSEMBLY	True	425	363	0.8541176470588235
HP_RIDGED_FINGERNAIL	True	9	9	1.0
GOCC_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX	True	10	10	1.0
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	True	6	6	1.0
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	False	190	143	0.7526315789473684
HP_TREMOR	True	520	471	0.9057692307692308
HP_PROMINENT_VEINS_ON_TRUNK	True	5	5	1.0
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	True	90	80	0.8888888888888888
GOBP_RESPONSE_TO_MERCURY_ION	True	12	10	0.8333333333333334
GOBP_RNA_SURVEILLANCE	True	15	15	1.0
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	True	8	7	0.875
HP_JUVENILE_ONSET	True	112	99	0.8839285714285714
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	True	15	12	0.8
HP_DOWNSLANTED_PALPEBRAL_FISSURES	True	435	411	0.9448275862068966
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	True	23	21	0.9130434782608695
HP_MUCOSAL_TELANGIECTASIAE	True	38	35	0.9210526315789473
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	True	17	17	1.0
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	False	17	7	0.4117647058823529
HP_EDEMA_OF_THE_DORSUM_OF_FEET	True	5	5	1.0
GOBP_RENAL_VESICLE_DEVELOPMENT	True	19	17	0.8947368421052632
GOCC_RECEPTOR_COMPLEX	False	532	369	0.693609022556391
HP_HAND_POLYDACTYLY	True	164	157	0.9573170731707317
GOCC_PRESYNAPTIC_ACTIVE_ZONE	True	70	65	0.9285714285714286
GOBP_TRIPEPTIDE_TRANSPORT	True	7	7	1.0
HP_MEDIAL_FLARING_OF_THE_EYEBROW	True	26	25	0.9615384615384616
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	True	7	7	1.0
GOBP_RESPONSE_TO_LIGHT_INTENSITY	True	11	9	0.8181818181818182
GOCC_STEREOCILIUM_BASE	True	5	4	0.8
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	True	12	11	0.9166666666666666
HP_SPHEROCYTOSIS	True	5	4	0.8
HP_VENTRICULAR_FIBRILLATION	True	46	39	0.8478260869565217
GOBP_PEPTIDYL_ARGININE_N_METHYLATION	True	11	10	0.9090909090909091
HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES	True	32	29	0.90625
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	False	110	86	0.7818181818181819
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	True	33	27	0.8181818181818182
HP_ICHTHYOSIS	True	136	131	0.9632352941176471
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	True	225	209	0.9288888888888889
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	True	107	101	0.9439252336448598
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	True	7	6	0.8571428571428571
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	False	377	288	0.7639257294429708
GOCC_IKAPPAB_KINASE_COMPLEX	True	9	8	0.8888888888888888
GOMF_PHOSPHATIDYLSERINE_BINDING	True	60	57	0.95
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	True	9	9	1.0
HP_CLONUS	True	88	85	0.9659090909090909
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H3_K27_METHYLATION	True	5	5	1.0
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	True	158	142	0.8987341772151899
GOMF_PHOSPHATIDYLINOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY	True	7	7	1.0
HP_FOOT_DORSIFLEXOR_WEAKNESS	True	75	67	0.8933333333333333
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	True	29	29	1.0
GOBP_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	True	6	5	0.8333333333333334
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	True	17	17	1.0
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	True	27	26	0.9629629629629629
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	True	62	60	0.967741935483871
GOMF_RNA_POLYMERASE_ACTIVITY	True	43	42	0.9767441860465116
HP_ABNORMAL_MACROPHAGE_MORPHOLOGY	True	33	32	0.9696969696969697
GOBP_NON_RECOMBINATIONAL_REPAIR	True	106	105	0.9905660377358491
GOBP_OLFACTORY_LOBE_DEVELOPMENT	True	28	23	0.8214285714285714
GOBP_SENSORY_ORGAN_MORPHOGENESIS	True	244	203	0.8319672131147541
HP_FOCAL_WHITE_MATTER_LESIONS	True	15	15	1.0
GOBP_MESENDODERM_DEVELOPMENT	True	8	8	1.0
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	True	8	8	1.0
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	True	477	445	0.9329140461215933
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	True	9	9	1.0
HP_WIDE_NASAL_BRIDGE	True	497	452	0.9094567404426559
HP_BLURRED_VISION	False	32	21	0.65625
GOMF_THREONINE_TYPE_ENDOPEPTIDASE_ACTIVITY	True	14	14	1.0
GOBP_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS	True	9	8	0.8888888888888888
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	True	21	20	0.9523809523809523
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	True	69	63	0.9130434782608695
GOBP_REGULATION_OF_GENETIC_IMPRINTING	True	5	5	1.0
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_HAND	True	231	216	0.935064935064935
GOBP_CILIUM_MOVEMENT	True	164	145	0.8841463414634146
HP_ABNORMALITY_OF_THE_INTRAHEPATIC_BILE_DUCT	True	21	21	1.0
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	True	65	62	0.9538461538461539
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	False	19	15	0.7894736842105263
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	True	87	86	0.9885057471264368
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	True	19	18	0.9473684210526315
GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	True	21	21	1.0
HP_ARTHRALGIA_OF_THE_HIP	True	6	6	1.0
