	Selected	N	n	.
HP_POLYDACTYLY	False	231	173	0.7489177489177489
HP_PULMONARY_INSUFFICIENCY	False	22	12	0.5454545454545454
HP_TRICUSPID_STENOSIS	False	5	4	0.8
HP_ESOPHAGEAL_STENOSIS	False	25	15	0.6
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	False	81	49	0.6049382716049383
HP_ACETABULAR_SPURS	False	5	4	0.8
HP_ABNORMAL_GREATER_SCIATIC_NOTCH_MORPHOLOGY	False	18	12	0.6666666666666666
HP_FEMALE_PSEUDOHERMAPHRODITISM	False	8	4	0.5
HP_TRUE_HERMAPHRODITISM	False	19	12	0.631578947368421
HP_ABNORMALITY_OF_THE_FEMALE_GENITALIA	False	520	359	0.6903846153846154
HP_APLASIA_HYPOPLASIA_OF_THE_OVARY	False	76	48	0.631578947368421
HP_STREAK_OVARY	False	28	14	0.5
HP_PRECOCIOUS_PUBERTY_IN_FEMALES	False	7	4	0.5714285714285714
HP_ABSENT_TESTIS	False	25	21	0.84
HP_OLIGOSACCHARIDURIA	False	8	6	0.75
HP_ABNORMAL_CIRCULATING_PORPHYRIN_CONCENTRATION	False	6	4	0.6666666666666666
HP_PORPHYRINURIA	False	6	3	0.5
HP_APLASIA_HYPOPLASIA_OF_THE_BLADDER	False	11	8	0.7272727272727273
HP_URETHRAL_VALVE	False	10	5	0.5
HP_HYPEREXTENSIBILITY_AT_ELBOW	False	5	4	0.8
HP_APLASIA_HYPOPLASIA_OF_THE_PALMAR_CREASES	False	14	7	0.5
HP_ABSENT_PALMAR_CREASE	False	10	3	0.3
HP_SIRENOMELIA	False	8	5	0.625
HP_PATELLAR_SUBLUXATION	False	5	3	0.6
HP_HYPEREXTENSIBILITY_OF_THE_KNEE	False	27	18	0.6666666666666666
HP_LIMITATION_OF_KNEE_MOBILITY	False	23	11	0.4782608695652174
HP_FIBULAR_BOWING	False	7	4	0.5714285714285714
HP_LIMITATION_OF_MOVEMENT_AT_ANKLES	False	8	5	0.625
HP_METATARSUS_VALGUS	False	22	16	0.7272727272727273
HP_LONG_TOE	False	32	21	0.65625
HP_HYPERPITUITARISM	False	91	54	0.5934065934065934
HP_APLASIA_HYPOPLASIA_OF_THE_THYMUS	False	33	27	0.8181818181818182
HP_THYMUS_HYPERPLASIA	False	5	4	0.8
HP_DYSLEXIA	False	24	16	0.6666666666666666
HP_AGNOSIA	False	31	27	0.8709677419354839
HP_FINGER_AGNOSIA	False	7	6	0.8571428571428571
HP_DYSGRAPHIA	False	40	35	0.875
HP_ECHOLALIA	False	36	26	0.7222222222222222
HP_TRANSIENT_GLOBAL_AMNESIA	False	20	16	0.8
HP_SLEEP_APNEA	False	98	53	0.5408163265306123
HP_CENTRAL_SLEEP_APNEA	False	24	13	0.5416666666666666
HP_WIDE_CRANIAL_SUTURES	False	25	16	0.64
HP_OPSOCLONUS	True	6	6	1.0
HP_VERTICAL_NYSTAGMUS	False	14	10	0.7142857142857143
HP_MUSCLE_FIBRILLATION	False	36	21	0.5833333333333334
HP_MUSCLE_FLACCIDITY	False	14	8	0.5714285714285714
HP_PERCUSSION_MYOTONIA	False	7	4	0.5714285714285714
HP_WEAKNESS_DUE_TO_UPPER_MOTOR_NEURON_DYSFUNCTION	False	434	316	0.728110599078341
HP_PARAPLEGIA	False	158	122	0.7721518987341772
HP_PARAPLEGIA_PARAPARESIS	False	216	168	0.7777777777777778
HP_OCULOGYRIC_CRISIS	False	44	29	0.6590909090909091
HP_CUTANEOUS_FINGER_SYNDACTYLY	False	25	10	0.4
HP_OVERLAPPING_FINGERS	False	30	21	0.7
HP_KELOIDS	False	7	6	0.8571428571428571
HP_BIFID_EPIGLOTTIS	False	7	5	0.7142857142857143
HP_APLASIA_HYPOPLASIA_OF_THE_EPIGLOTTIS	False	7	5	0.7142857142857143
HP_HAMARTOMA	False	75	57	0.76
HP_HAMARTOMA_OF_THE_EYE	False	29	25	0.8620689655172413
HP_DYSPLASIA_OF_THE_FEMORAL_HEAD	False	5	2	0.4
HP_ABSENT_EPIPHYSES	False	16	8	0.5
HP_CONE_SHAPED_EPIPHYSIS	False	73	61	0.8356164383561644
HP_ENLARGED_EPIPHYSES	False	14	9	0.6428571428571429
HP_IRREGULAR_EPIPHYSES	False	21	11	0.5238095238095238
HP_IVORY_EPIPHYSES	True	6	6	1.0
HP_PSEUDOEPIPHYSES	False	15	11	0.7333333333333333
HP_SMALL_EPIPHYSES	False	22	8	0.36363636363636365
HP_SKIN_TAGS	False	73	53	0.726027397260274
HP_PALMAR_PITS	True	5	5	1.0
HP_ANGIOFIBROMAS	False	25	21	0.84
HP_FIBROADENOMA_OF_THE_BREAST	True	10	9	0.9
HP_MALAR_PROMINENCE	False	7	5	0.7142857142857143
HP_CUTANEOUS_SYNDACTYLY_OF_TOES	False	15	10	0.6666666666666666
HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM	False	93	77	0.8279569892473119
HP_APLASTIC_HYPOPLASTIC_TOENAIL	False	90	67	0.7444444444444445
HP_ANTERIOR_PITUITARY_DYSGENESIS	False	29	10	0.3448275862068966
HP_ANTERIOR_PITUITARY_AGENESIS	False	9	5	0.5555555555555556
HP_ABNORMALITY_OF_THE_EPIPHYSES_OF_THE_FEET	False	5	1	0.2
HP_SCHIZENCEPHALY	False	8	4	0.5
HP_ELEVATED_ALKALINE_PHOSPHATASE_OF_BONE_ORIGIN	False	10	8	0.8
HP_ABNORMALITY_OF_THE_NASAL_CAVITY	False	17	8	0.47058823529411764
HP_CERVICAL_SPINE_INSTABILITY	False	7	3	0.42857142857142855
HP_ABNORMAL_ELASTICITY_OF_SKIN	False	183	129	0.7049180327868853
HP_DERMAL_TRANSLUCENCY	False	15	9	0.6
HP_FLAT_NASAL_ALAE	True	8	8	1.0
HP_ABNORMAL_MENINGEAL_MORPHOLOGY	False	121	76	0.628099173553719
HP_ABNORMAL_DURA_MATER_MORPHOLOGY	False	23	12	0.5217391304347826
HP_EPIPHYSEAL_STIPPLING	False	36	28	0.7777777777777778
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	False	59	39	0.6610169491525424
HP_PATCHY_CHANGES_OF_BONE_MINERAL_DENSITY	False	5	3	0.6
HP_ABNORMAL_HAND_BONE_OSSIFICATION	False	36	21	0.5833333333333334
HP_ABNORMALITY_OF_THE_DIENCEPHALON	False	110	74	0.6727272727272727
HP_ABNORMALITY_OF_THALAMUS_MORPHOLOGY	False	44	36	0.8181818181818182
HP_BILATERAL_COXA_VALGA	False	10	5	0.5
HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	False	225	149	0.6622222222222223
HP_HYPOPLASIA_OF_THE_ZYGOMATIC_BONE	False	29	24	0.8275862068965517
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	False	1018	714	0.7013752455795678
HP_ABNORMAL_FOOT_BONE_OSSIFICATION	False	12	7	0.5833333333333334
HP_ENURESIS_NOCTURNA	False	6	2	0.3333333333333333
HP_ELEVATED_TISSUE_NON_SPECIFIC_ALKALINE_PHOSPHATASE	False	14	10	0.7142857142857143
HP_PULVERULENT_CATARACT	False	9	5	0.5555555555555556
HP_POLAR_CATARACT	False	11	7	0.6363636363636364
HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL	False	92	70	0.7608695652173914
HP_ABNORMALITY_OF_HAIR_TEXTURE	False	158	112	0.7088607594936709
HP_ABNORMAL_HAIR_PATTERN	False	288	203	0.7048611111111112
HP_ABNORMAL_HAIR_WHORL	False	45	32	0.7111111111111111
HP_ASYMMETRY_OF_THE_EARS	False	5	4	0.8
HP_CHERRY_RED_SPOT_OF_THE_MACULA	True	11	10	0.9090909090909091
HP_NAEVUS_FLAMMEUS_OF_THE_EYELID	False	6	3	0.5
HP_PEDAL_EDEMA	False	33	17	0.5151515151515151
HP_APLASIA_OF_THE_PHALANGES_OF_THE_TOES	False	6	3	0.5
HP_MEDIAL_FLARING_OF_THE_EYEBROW	False	26	22	0.8461538461538461
HP_BLEPHAROCHALASIS	False	6	2	0.3333333333333333
HP_DERMATOCHALASIS	False	7	3	0.42857142857142855
HP_DIMPLE_CHIN	False	15	8	0.5333333333333333
HP_ABNORMALITY_OF_THE_TEMPOROMANDIBULAR_JOINT	False	11	5	0.45454545454545453
HP_ABNORMALITY_OF_THE_PREMAXILLA	False	8	2	0.25
HP_PROMINENCE_OF_THE_PREMAXILLA	False	5	1	0.2
HP_ABSENT_TOE	False	89	55	0.6179775280898876
HP_BROAD_COLUMELLA	False	12	9	0.75
HP_PALMAR_HYPERKERATOSIS	False	40	20	0.5
HP_ECTOPIC_CALCIFICATION	False	210	148	0.7047619047619048
HP_HYPERACUSIS	False	14	11	0.7857142857142857
HP_SKIN_DIMPLE	False	80	62	0.775
HP_ERYTHEMA	False	119	70	0.5882352941176471
HP_GONADAL_NEOPLASM	False	94	64	0.6808510638297872
HP_URINARY_TRACT_NEOPLASM	False	135	92	0.6814814814814815
HP_GENITAL_NEOPLASM	False	143	97	0.6783216783216783
HP_ABNORMALITY_OF_THE_LEYDIG_CELLS	False	11	7	0.6363636363636364
HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION	False	35	19	0.5428571428571428
HP_HEMANGIOBLASTOMA	True	18	17	0.9444444444444444
HP_EVERTED_UPPER_LIP_VERMILION	False	17	13	0.7647058823529411
HP_TENTED_UPPER_LIP_VERMILION	False	91	53	0.5824175824175825
HP_U_SHAPED_UPPER_LIP_VERMILION	False	7	5	0.7142857142857143
HP_OPEN_BITE	False	48	26	0.5416666666666666
HP_PROTRUDING_TONGUE	False	33	21	0.6363636363636364
HP_EPIDERMAL_NEVUS	False	7	6	0.8571428571428571
HP_ATONIC_SEIZURE	False	85	41	0.4823529411764706
HP_HEMIFACIAL_SPASM	False	12	10	0.8333333333333334
HP_IMPAIRED_TEMPERATURE_SENSATION	False	14	7	0.5
HP_IMPAIRED_TACTILE_SENSATION	False	14	10	0.7142857142857143
HP_IMPAIRED_PROPRIOCEPTION	False	38	33	0.868421052631579
HP_ABNORMALITY_OF_PAIN_SENSATION	False	69	39	0.5652173913043478
HP_SPONTANEOUS_PAIN_SENSATION	False	5	0	0.0
HP_ABNORMAL_CIRCULATING_COPPER_CONCENTRATION	False	9	6	0.6666666666666666
HP_MULTIFOCAL_EPILEPTIFORM_DISCHARGES	False	73	46	0.6301369863013698
HP_EEG_WITH_MULTIFOCAL_SLOW_ACTIVITY	False	43	19	0.4418604651162791
HP_EEG_WITH_GENERALIZED_SLOW_ACTIVITY	False	13	10	0.7692307692307693
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES_2_5_3_5_HZ	False	7	2	0.2857142857142857
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES_3_5_HZ	False	6	2	0.3333333333333333
HP_EEG_WITH_SPIKE_WAVE_COMPLEXES	False	69	35	0.5072463768115942
HP_EEG_WITH_BURST_SUPPRESSION	False	23	14	0.6086956521739131
HP_DELAYED_FINE_MOTOR_DEVELOPMENT	False	15	8	0.5333333333333333
HP_RECEPTIVE_LANGUAGE_DELAY	False	30	22	0.7333333333333333
HP_INTELLECTUAL_DISABILITY_SEVERE	False	384	279	0.7265625
HP_SENSORY_ATAXIA	False	11	9	0.8181818181818182
HP_TENDON_XANTHOMATOSIS	False	13	9	0.6923076923076923
HP_ABNORMAL_CIRCULATING_PROTEIN_CONCENTRATION	False	486	342	0.7037037037037037
HP_INCREASED_NUCHAL_TRANSLUCENCY	False	32	25	0.78125
HP_ABNORMALITY_OF_THE_UMBILICAL_CORD	False	35	22	0.6285714285714286
HP_AVASCULAR_NECROSIS	False	74	46	0.6216216216216216
HP_ABNORMAL_CIRCULATING_BRANCHED_CHAIN_AMINO_ACID_CONCENTRATION	True	8	8	1.0
HP_ABNORMAL_CIRCULATING_PHENYLALANINE_CONCENTRATION	False	7	5	0.7142857142857143
HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION	False	22	14	0.6363636363636364
HP_ABNORMAL_CIRCULATING_GLYCINE_CONCENTRATION	False	19	11	0.5789473684210527
HP_ABNORMAL_CIRCULATING_ASPARTATE_FAMILY_AMINO_ACID_CONCENTRATION	False	18	14	0.7777777777777778
HP_ABNORMAL_CIRCULATING_GLUTAMINE_FAMILY_AMINO_ACID_CONCENTRATION	False	19	15	0.7894736842105263
HP_ABNORMAL_CIRCULATING_GLUTAMINE_CONCENTRATION	False	8	5	0.625
HP_ABNORMAL_CIRCULATING_PROLINE_CONCENTRATION	False	8	6	0.75
HP_ABNORMAL_CIRCULATING_ARGININE_CONCENTRATION	False	6	5	0.8333333333333334
HP_ABNORMAL_CIRCULATING_PYRUVATE_FAMILY_AMINO_ACID_CONCENTRATION	False	42	35	0.8333333333333334
HP_ABNORMAL_CIRCULATING_TYROSINE_CONCENTRATION	False	5	3	0.6
HP_ZONULAR_CATARACT	False	34	25	0.7352941176470589
HP_ABNORMAL_BLOOD_INORGANIC_CATION_CONCENTRATION	False	136	88	0.6470588235294118
HP_ABNORMAL_BLOOD_MONOVALENT_INORGANIC_CATION_CONCENTRATION	False	112	55	0.49107142857142855
HP_ABNORMAL_BLOOD_SODIUM_CONCENTRATION	False	49	25	0.5102040816326531
HP_ABNORMAL_CIRCULATING_NUCLEOBASE_CONCENTRATION	False	40	28	0.7
HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	False	1221	835	0.6838656838656839
HP_ABNORMALITY_OF_THE_LOWER_URINARY_TRACT	False	703	488	0.6941678520625889
HP_ABNORMALITY_OF_THE_NASAL_SKELETON	False	10	7	0.7
HP_ABNORMALITY_OF_THE_EXTERNAL_NOSE	False	816	561	0.6875
HP_ABNORMALITY_OF_THE_NASAL_BONE	False	7	5	0.7142857142857143
HP_APLASIA_HYPOPLASIA_OF_THE_NASAL_BONE	False	5	3	0.6
HP_ABNORMAL_RENAL_PELVIS_MORPHOLOGY	False	204	146	0.7156862745098039
HP_ABNORMALITY_OF_THE_FETAL_CARDIOVASCULAR_SYSTEM	False	24	18	0.75
HP_DILATATION_OF_THE_BLADDER	False	11	2	0.18181818181818182
HP_CONGENITAL_POSTERIOR_URETHRAL_VALVE	False	7	4	0.5714285714285714
HP_ABNORMAL_CIRCULATING_LONG_CHAIN_FATTY_ACID_CONCENTRATION	True	17	16	0.9411764705882353
HP_ABNORMAL_CIRCULATING_FATTY_ACID_ANION_CONCENTRATION	False	26	21	0.8076923076923077
HP_ANEMIA_OF_INADEQUATE_PRODUCTION	False	165	127	0.7696969696969697
HP_ABNORMAL_MYELOID_LEUKOCYTE_MORPHOLOGY	False	315	244	0.7746031746031746
HP_B_LYMPHOCYTOPENIA	True	25	23	0.92
HP_ABNORMALITY_OF_LIPOPROTEIN_CHOLESTEROL_CONCENTRATION	False	48	32	0.6666666666666666
HP_HYPERLIPOPROTEINEMIA	False	34	21	0.6176470588235294
HP_HYPOLIPOPROTEINEMIA	False	24	17	0.7083333333333334
HP_POLYGENIC_INHERITANCE	False	31	18	0.5806451612903226
HP_DIGENIC_INHERITANCE	False	10	4	0.4
HP_GONOSOMAL_INHERITANCE	False	257	160	0.622568093385214
HP_ABNORMALITY_OF_THE_EXTRINSIC_PATHWAY	False	14	12	0.8571428571428571
HP_ABNORMALITY_OF_THE_INTRINSIC_PATHWAY	False	27	22	0.8148148148148148
HP_ABNORMALITY_OF_THE_COMMON_COAGULATION_PATHWAY	False	51	36	0.7058823529411765
HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	False	60	40	0.6666666666666666
HP_ABNORMALITY_OF_THE_CEREBRAL_SUBCORTEX	False	1011	758	0.7497527200791295
HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY	False	39	31	0.7948717948717948
HP_ABNORMAL_CIRCULATING_DICARBOXYLIC_ACID_CONCENTRATION	False	97	71	0.7319587628865979
HP_ABNORMAL_CIRCULATING_MONOCARBOXYLIC_ACID_COCENTRATION	False	14	9	0.6428571428571429
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION	False	13	11	0.8461538461538461
HP_INCREASED_BONE_MINERAL_DENSITY	False	95	69	0.7263157894736842
HP_OSTEOPETROSIS	False	17	12	0.7058823529411765
HP_HIGH_MYOPIA	False	42	25	0.5952380952380952
HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	False	435	313	0.7195402298850575
HP_ABNORMAL_MORPHOLOGY_OF_THE_MUSCULATURE_OF_THE_NECK	False	57	34	0.5964912280701754
HP_TEMPORAL_PATTERN	False	22	15	0.6818181818181818
HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION	False	65	56	0.8615384615384616
HP_ABNORMAL_GLUCOSE_HOMEOSTASIS	False	599	407	0.679465776293823
HP_ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION	False	248	179	0.7217741935483871
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	False	271	194	0.7158671586715867
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	False	1162	774	0.6660929432013769
HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	False	22	11	0.5
HP_ABNORMAL_FALLOPIAN_TUBE_MORPHOLOGY	False	27	21	0.7777777777777778
HP_ABNORMALITY_OF_BLOOD_CIRCULATION	False	309	204	0.6601941747572816
HP_ABNORMAL_BLOOD_TRANSITION_ELEMENT_CATION_CONCENTRATION	False	32	17	0.53125
HP_ABNORMALITY_OF_IRON_HOMEOSTASIS	False	19	9	0.47368421052631576
HP_ABNORMALITY_OF_FLUID_REGULATION	False	565	384	0.679646017699115
HP_AMYLOIDOSIS	False	26	17	0.6538461538461539
HP_ABNORMAL_RENAL_CORTEX_MORPHOLOGY	False	196	127	0.6479591836734694
HP_ABNORMALITY_OF_RENAL_EXCRETION	False	55	26	0.4727272727272727
HP_DECREASED_URINE_OUTPUT	False	21	10	0.47619047619047616
HP_ABNORMALITY_OF_RENAL_RESORPTION	False	14	8	0.5714285714285714
HP_ABNORMALITY_OF_THE_HELIX	False	134	93	0.6940298507462687
HP_ABNORMALITY_OF_THE_INTRAHEPATIC_BILE_DUCT	False	21	12	0.5714285714285714
HP_ABNORMAL_BLOOD_POTASSIUM_CONCENTRATION	False	86	40	0.46511627906976744
HP_ABNORMALITY_OF_CIRCULATING_ADRENOCORTICOTROPIN_LEVEL	False	41	27	0.6585365853658537
HP_ABNORMAL_NUMBER_OF_PERMANENT_TEETH	False	26	19	0.7307692307692307
HP_ABNORMALITY_OF_DENTAL_STRUCTURE	False	283	189	0.6678445229681979
HP_ABNORMALITY_OF_INCISOR_MORPHOLOGY	False	56	38	0.6785714285714286
HP_ABNORMAL_NUMBER_OF_INCISORS	False	41	27	0.6585365853658537
HP_CONICAL_INCISOR	False	21	14	0.6666666666666666
HP_INCREASED_NUMBER_OF_TEETH	False	42	29	0.6904761904761905
HP_ABNORMALITY_OF_DENTAL_COLOR	False	22	14	0.6363636363636364
HP_ABNORMALITY_OF_CANINE	False	5	4	0.8
HP_IMPACTED_TOOTH	False	6	2	0.3333333333333333
HP_INCISOR_MACRODONTIA	False	31	21	0.6774193548387096
HP_OVERBITE	False	7	4	0.5714285714285714
HP_PERIPHERAL_DEMYELINATION	False	51	36	0.7058823529411765
HP_EPILEPTIC_SPASM	False	174	115	0.6609195402298851
HP_SPEECH_APRAXIA	False	44	32	0.7272727272727273
HP_INTESTINAL_ATRESIA	False	50	34	0.68
HP_ABNORMAL_LEFT_VENTRICULAR_OUTFLOW_TRACT_MORPHOLOGY	False	19	11	0.5789473684210527
HP_ABNORMALITY_OF_BLOOD_VOLUME_HOMEOSTASIS	False	33	14	0.42424242424242425
HP_RECURRENT_SINUSITIS	False	52	37	0.7115384615384616
HP_CHRONIC_SINUSITIS	False	55	31	0.5636363636363636
HP_RECURRENT_TONSILLITIS	False	7	3	0.42857142857142855
HP_ABNORMALITY_OF_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY	False	24	19	0.7916666666666666
HP_ABNORMALITY_OF_THE_NASAL_DORSUM	False	213	144	0.676056338028169
HP_CONCAVE_NASAL_RIDGE	False	14	7	0.5
HP_ABNORMALITY_OF_SKIN_PHYSIOLOGY	False	431	297	0.6890951276102089
HP_ABNORMALITY_OF_EPIDERMAL_MORPHOLOGY	False	68	46	0.6764705882352942
HP_ABNORMALITY_OF_DERMAL_MELANOSOMES	False	5	4	0.8
HP_INCREASED_SENSITIVITY_TO_IONIZING_RADIATION	False	14	12	0.8571428571428571
HP_SYMPTOMATIC_SEIZURES	False	28	19	0.6785714285714286
HP_DIALEPTIC_SEIZURE	False	194	112	0.5773195876288659
HP_TYPICAL_ABSENCE_SEIZURE	False	50	26	0.52
HP_MYOCLONIC_ABSENCE_SEIZURE	False	12	3	0.25
HP_FOCAL_MOTOR_SEIZURE	False	77	39	0.5064935064935064
HP_FOCAL_SENSORY_SEIZURE	False	15	5	0.3333333333333333
HP_FOCAL_MYOCLONIC_SEIZURE	False	14	9	0.6428571428571429
HP_FOCAL_TONIC_SEIZURE	False	10	1	0.1
HP_GENERALIZED_CLONIC_SEIZURE	False	28	12	0.42857142857142855
HP_SIMPLE_FEBRILE_SEIZURE	False	14	9	0.6428571428571429
HP_COMPLEX_FEBRILE_SEIZURE	False	13	3	0.23076923076923078
HP_EEG_WITH_FOCAL_EPILEPTIFORM_DISCHARGES	False	108	65	0.6018518518518519
HP_EEG_WITH_FOCAL_SPIKES	False	11	6	0.5454545454545454
HP_EEG_WITH_FOCAL_SHARP_SLOW_WAVES	False	7	2	0.2857142857142857
HP_EEG_WITH_FOCAL_SHARP_WAVES	False	11	4	0.36363636363636365
HP_EEG_WITH_FOCAL_SPIKE_WAVES	False	8	3	0.375
HP_EEG_WITH_GENERALIZED_SHARP_SLOW_WAVES	False	7	3	0.42857142857142855
HP_EEG_WITH_ABNORMALLY_SLOW_FREQUENCIES	False	62	32	0.5161290322580645
HP_EEG_WITH_CONTINUOUS_SLOW_ACTIVITY	False	9	7	0.7777777777777778
HP_ABNORMAL_SHAPE_OF_THE_OCCIPUT	False	102	73	0.7156862745098039
HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	False	341	247	0.7243401759530792
HP_SHORT_FACE	False	6	5	0.8333333333333334
HP_PROMINENT_FOREHEAD	False	192	134	0.6979166666666666
HP_APLASIA_HYPOPLASIA_OF_THE_EYELID	False	35	23	0.6571428571428571
HP_HORIZONTAL_EYEBROW	False	18	10	0.5555555555555556
HP_BROAD_EYEBROW	True	17	16	0.9411764705882353
HP_MICROTIA_THIRD_DEGREE	False	10	7	0.7
HP_UNDERDEVELOPED_TRAGUS	False	5	4	0.8
HP_ANISOCYTOSIS	False	16	10	0.625
HP_RECURRENT_MYCOBACTERIAL_INFECTIONS	False	57	33	0.5789473684210527
HP_VASCULAR_SKIN_ABNORMALITY	False	502	345	0.6872509960159362
HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	False	934	662	0.708779443254818
HP_ABNORMALITY_OF_URINE_CALCIUM_CONCENTRATION	False	57	34	0.5964912280701754
HP_ABNORMALITY_OF_URINE_CATECHOLAMINE_CONCENTRATION	False	26	19	0.7307692307692307
HP_ABNORMALITY_OF_HINDBRAIN_MORPHOLOGY	False	823	612	0.7436208991494532
HP_PROMINENT_DIGIT_PAD	False	38	32	0.8421052631578947
HP_BROAD_THUMB	False	86	54	0.627906976744186
HP_SLENDER_TOE	False	6	5	0.8333333333333334
HP_ABNORMALITY_OF_LONG_BONE_MORPHOLOGY	False	633	456	0.7203791469194313
HP_BICORONAL_SYNOSTOSIS	False	5	2	0.4
HP_MULTIPLE_SUTURE_CRANIOSYNOSTOSIS	False	11	8	0.7272727272727273
HP_ABNORMALITY_OF_FONTANELLES	False	176	104	0.5909090909090909
HP_ABNORMALITY_OF_CRANIAL_SUTURES	False	288	195	0.6770833333333334
HP_METOPIC_SYNOSTOSIS	False	9	6	0.6666666666666666
HP_FACIAL_SHAPE_DEFORMATION	False	11	7	0.6363636363636364
HP_FRONTAL_HIRSUTISM	False	6	3	0.5
HP_ABNORMALITY_OF_MOUTH_SIZE	False	337	243	0.7210682492581603
HP_ABNORMALITY_OF_MOUTH_SHAPE	False	229	152	0.6637554585152838
HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION	False	350	246	0.7028571428571428
HP_LONG_UPPER_LIP	False	6	4	0.6666666666666666
HP_MILD_GLOBAL_DEVELOPMENTAL_DELAY	False	39	24	0.6153846153846154
HP_MODERATE_GLOBAL_DEVELOPMENTAL_DELAY	False	24	14	0.5833333333333334
HP_SEVERE_GLOBAL_DEVELOPMENTAL_DELAY	False	180	131	0.7277777777777777
HP_GENERALIZED_ABNORMALITY_OF_SKIN	False	887	592	0.6674182638105975
HP_LOCALIZED_SKIN_LESION	False	808	545	0.6745049504950495
HP_REGIONAL_ABNORMALITY_OF_SKIN	False	375	264	0.704
HP_GENERALIZED_HYPOPIGMENTATION_OF_HAIR	False	42	27	0.6428571428571429
HP_DRY_HAIR	False	14	10	0.7142857142857143
HP_ACQUIRED_ABNORMAL_HAIR_PATTERN	False	27	13	0.48148148148148145
HP_ABNORMAL_HAIR_QUANTITY	False	720	491	0.6819444444444445
HP_WHITE_HAIR	False	21	13	0.6190476190476191
HP_PATCHY_HYPOPIGMENTATION_OF_HAIR	False	18	8	0.4444444444444444
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_VESTIBULE_OF_THE_INNER_EAR	False	22	13	0.5909090909090909
HP_APLASIA_OF_THE_SEMICIRCULAR_CANAL	False	15	11	0.7333333333333333
HP_ABNORMALITY_OF_THE_INTERNAL_AUDITORY_CANAL	False	19	9	0.47368421052631576
HP_NARROW_INTERNAL_AUDITORY_CANAL	False	14	8	0.5714285714285714
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_INNER_EAR	False	63	34	0.5396825396825397
HP_ABNORMAL_CNS_MYELINATION	False	261	216	0.8275862068965517
HP_PROPORTIONATE_TALL_STATURE	False	15	11	0.7333333333333333
HP_ABNORMAL_PLACENTAL_MEMBRANE_MORPHOLOGY	False	7	5	0.7142857142857143
HP_CAESARIAN_SECTION	False	7	5	0.7142857142857143
HP_DEATH_IN_ADOLESCENCE	False	6	5	0.8333333333333334
HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION	False	11	6	0.5454545454545454
HP_FETAL_ULTRASOUND_SOFT_MARKER	False	80	64	0.8
HP_ABNORMALITY_OF_COORDINATION	False	1002	712	0.7105788423153693
HP_ANKLE_CLONUS	False	35	27	0.7714285714285715
HP_KNEE_CLONUS	False	6	4	0.6666666666666666
HP_CONGENITAL_MICROCEPHALY	False	31	21	0.6774193548387096
HP_FUNCTIONAL_ABNORMALITY_OF_THE_MIDDLE_EAR	False	353	230	0.6515580736543909
HP_ESOPHAGEAL_CARCINOMA	True	10	9	0.9
HP_YOUNG_ADULT_ONSET	False	26	14	0.5384615384615384
HP_CHILDHOOD_ONSET	False	102	65	0.6372549019607843
HP_APLASIA_HYPOPLASIA_OF_THE_GALLBLADDER	False	8	5	0.625
HP_FACIAL_TICS	False	13	2	0.15384615384615385
HP_NASAL_REGURGITATION	False	14	7	0.5
HP_NASOGASTRIC_TUBE_FEEDING_IN_INFANCY	False	24	15	0.625
HP_GASTROSTOMY_TUBE_FEEDING_IN_INFANCY	False	116	83	0.7155172413793104
HP_ABNORMALITY_OF_SMALL_INTESTINAL_VILLUS_MORPHOLOGY	False	22	14	0.6363636363636364
HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	False	16	9	0.5625
HP_PROFOUND_SENSORINEURAL_HEARING_IMPAIRMENT	False	8	4	0.5
