	Selected	N	n	.
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	False	353	309	0.8753541076487252
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	False	124	99	0.7983870967741935
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	True	198	185	0.9343434343434344
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	False	59	40	0.6779661016949152
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	False	319	286	0.896551724137931
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	False	77	63	0.8181818181818182
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	True	56	52	0.9285714285714286
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	True	34	31	0.9117647058823529
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	False	444	360	0.8108108108108109
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	False	266	227	0.8533834586466166
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	True	159	146	0.9182389937106918
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	False	928	636	0.6853448275862069
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	False	1284	973	0.7577881619937694
GOBP_REGULATION_OF_HELICASE_ACTIVITY	True	12	12	1.0
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	True	7	7	1.0
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	True	5	5	1.0
GOBP_REGULATION_OF_BINDING	False	357	304	0.8515406162464986
GOBP_POSITIVE_REGULATION_OF_BINDING	False	170	145	0.8529411764705882
GOBP_NEGATIVE_REGULATION_OF_BINDING	False	159	129	0.8113207547169812
GOBP_REGULATION_OF_DNA_BINDING	False	118	90	0.7627118644067796
GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	True	5	5	1.0
GOBP_REGULATION_OF_DNA_LIGATION	True	6	6	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	True	5	5	1.0
GOBP_HEPOXILIN_METABOLIC_PROCESS	True	9	9	1.0
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	True	25	23	0.92
GOBP_SYNAPTIC_GROWTH_AT_NEUROMUSCULAR_JUNCTION	False	9	6	0.6666666666666666
GOBP_REGULATION_OF_ACTIN_NUCLEATION	False	30	26	0.8666666666666667
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	True	9	9	1.0
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	False	15	11	0.7333333333333333
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	False	729	622	0.8532235939643347
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	False	1118	959	0.8577817531305904
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	False	22	19	0.8636363636363636
GOBP_NK_T_CELL_ACTIVATION	True	11	10	0.9090909090909091
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	False	9	8	0.8888888888888888
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION	False	7	6	0.8571428571428571
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	True	6	6	1.0
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	False	5	4	0.8
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	False	70	42	0.6
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	False	269	195	0.724907063197026
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	False	159	110	0.6918238993710691
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	False	64	42	0.65625
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	False	89	59	0.6629213483146067
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	False	44	25	0.5681818181818182
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	False	22	13	0.5909090909090909
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	False	21	10	0.47619047619047616
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	False	93	59	0.6344086021505376
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	False	38	24	0.631578947368421
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	False	52	30	0.5769230769230769
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	False	25	21	0.84
GOBP_XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS	True	5	5	1.0
GOBP_NUCLEAR_EXPORT	True	201	187	0.9303482587064676
GOBP_NUCLEAR_TRANSPORT	True	343	317	0.924198250728863
GOBP_IMPORT_INTO_NUCLEUS	True	163	147	0.901840490797546
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	False	1610	1336	0.8298136645962733
GOBP_VITAMIN_TRANSPORT	False	41	34	0.8292682926829268
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	False	6	5	0.8333333333333334
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	False	77	67	0.8701298701298701
GOBP_SEQUESTERING_OF_CALCIUM_ION	False	119	99	0.8319327731092437
GOBP_CARTILAGE_DEVELOPMENT	False	184	123	0.6684782608695652
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	True	22	21	0.9545454545454546
GOBP_SPINDLE_ASSEMBLY	False	114	102	0.8947368421052632
GOBP_SPINDLE_ELONGATION	False	9	6	0.6666666666666666
GOBP_MAINTENANCE_OF_LOCATION	False	319	271	0.8495297805642633
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	True	200	182	0.91
GOBP_SEQUESTERING_OF_METAL_ION	False	16	9	0.5625
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	False	1397	1068	0.7644953471725126
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	False	1104	764	0.6920289855072463
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	False	1528	1283	0.8396596858638743
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	False	1110	855	0.7702702702702703
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	False	501	412	0.8223552894211577
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	False	153	126	0.8235294117647058
GOBP_SPINDLE_MIDZONE_ASSEMBLY	False	12	9	0.75
GOBP_PROTEIN_POLYMERIZATION	False	294	257	0.8741496598639455
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	False	229	187	0.8165938864628821
GOBP_PROTEIN_HOMOOLIGOMERIZATION	False	177	140	0.7909604519774012
GOBP_PROTEIN_DEPOLYMERIZATION	False	112	99	0.8839285714285714
GOBP_PROTEIN_TETRAMERIZATION	False	83	69	0.8313253012048193
GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	False	1100	822	0.7472727272727273
GOBP_CHROMOSOME_ORGANIZATION	False	1244	1100	0.8842443729903537
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	False	76	62	0.8157894736842105
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	False	40	31	0.775
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	True	15	14	0.9333333333333333
GOBP_PROTEIN_HOMOTETRAMERIZATION	False	56	46	0.8214285714285714
GOBP_PROTEIN_HETEROTETRAMERIZATION	False	14	10	0.7142857142857143
GOBP_PROTEIN_HETEROOLIGOMERIZATION	False	24	17	0.7083333333333334
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	True	9	9	1.0
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	False	34	30	0.8823529411764706
GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION	False	5	3	0.6
GOBP_CENTROSOME_DUPLICATION	True	72	67	0.9305555555555556
GOBP_CENTROSOME_SEPARATION	False	15	13	0.8666666666666667
GOBP_CELL_DIVISION	False	600	533	0.8883333333333333
GOBP_REGULATION_OF_CELL_DIVISION	False	171	139	0.8128654970760234
GOBP_CHROMOSOME_SEPARATION	True	95	88	0.9263157894736842
GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE	False	7	6	0.8571428571428571
GOBP_MEIOTIC_CHROMOSOME_SEPARATION	False	25	21	0.84
GOBP_METAPHASE_PLATE_CONGRESSION	True	64	59	0.921875
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	True	15	15	1.0
GOBP_MEIOTIC_CELL_CYCLE	True	250	226	0.904
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	False	1297	1080	0.8326908249807248
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	False	1010	870	0.8613861386138614
GOBP_REGULATION_OF_LYASE_ACTIVITY	False	49	34	0.6938775510204082
GOBP_REGULATION_OF_LIGASE_ACTIVITY	True	12	12	1.0
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	False	110	75	0.6818181818181818
GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	False	10	7	0.7
GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	False	5	4	0.8
GOBP_NEGATIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	False	6	3	0.5
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	False	774	670	0.8656330749354005
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	False	454	340	0.748898678414097
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	False	679	586	0.8630338733431517
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	False	296	255	0.8614864864864865
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	False	22	16	0.7272727272727273
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	False	25	16	0.64
GOBP_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	True	10	10	1.0
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	False	56	44	0.7857142857142857
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	False	35	16	0.45714285714285713
GOBP_KINETOCHORE_ASSEMBLY	True	17	17	1.0
GOBP_KINETOCHORE_ORGANIZATION	True	22	22	1.0
GOBP_RESPONSE_TO_MINERALOCORTICOID	False	32	18	0.5625
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	False	12	8	0.6666666666666666
GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	False	6	5	0.8333333333333334
GOBP_NEURON_APOPTOTIC_PROCESS	False	229	187	0.8165938864628821
GOBP_RESPONSE_TO_NITROSATIVE_STRESS	True	9	9	1.0
GOBP_DETOXIFICATION_OF_NITROGEN_COMPOUND	False	5	3	0.6
GOBP_RESPONSE_TO_CORTICOSTERONE	False	20	12	0.6
GOBP_RESPONSE_TO_CORTISOL	False	5	4	0.8
GOBP_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER	False	5	3	0.6
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	True	53	48	0.9056603773584906
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	False	34	30	0.8823529411764706
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	True	16	16	1.0
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	False	47	38	0.8085106382978723
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	False	23	20	0.8695652173913043
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	False	17	12	0.7058823529411765
GOBP_MYOBLAST_PROLIFERATION	False	24	12	0.5
GOBP_MYOBLAST_MIGRATION	False	13	10	0.7692307692307693
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	True	23	22	0.9565217391304348
GOBP_CORTICOTROPIN_SECRETION	False	7	5	0.7142857142857143
GOBP_POSITIVE_REGULATION_OF_CORTICOTROPIN_SECRETION	False	5	3	0.6
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	False	344	255	0.7412790697674418
GOBP_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	False	11	7	0.6363636363636364
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY	False	33	22	0.6666666666666666
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	False	46	40	0.8695652173913043
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	False	30	26	0.8666666666666667
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	False	510	441	0.8647058823529412
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	False	158	135	0.8544303797468354
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	False	220	186	0.8454545454545455
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	False	52	46	0.8846153846153846
GOBP_ELASTIN_METABOLIC_PROCESS	False	9	4	0.4444444444444444
GOBP_KERATINOCYTE_MIGRATION	False	18	12	0.6666666666666666
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	False	14	10	0.7142857142857143
GOBP_FLAVONE_METABOLIC_PROCESS	False	6	3	0.5
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	True	26	25	0.9615384615384616
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	True	11	11	1.0
GOBP_HISTONE_H3_K9_METHYLATION	False	34	30	0.8823529411764706
GOBP_HISTONE_H3_K4_METHYLATION	False	53	47	0.8867924528301887
GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION	True	28	27	0.9642857142857143
GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION	False	20	17	0.85
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION	True	18	17	0.9444444444444444
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION	True	6	6	1.0
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H3_K9_METHYLATION	True	10	9	0.9
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_METHYLATION	False	9	7	0.7777777777777778
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	False	16	12	0.75
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	False	5	3	0.6
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	False	99	80	0.8080808080808081
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	False	14	12	0.8571428571428571
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	False	22	18	0.8181818181818182
GOBP_RESPONSE_TO_CAMP	False	93	76	0.8172043010752689
GOBP_RESPONSE_TO_CALCIUM_ION	False	144	120	0.8333333333333334
GOBP_RESPONSE_TO_FOLIC_ACID	False	10	7	0.7
GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE	True	6	6	1.0
GOBP_EXOCYST_LOCALIZATION	False	6	5	0.8333333333333334
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	False	41	35	0.8536585365853658
GOBP_PROTEIN_MATURATION	False	293	244	0.8327645051194539
GOBP_DETECTION_OF_STIMULUS	False	709	355	0.5007052186177715
GOBP_DEFENSE_RESPONSE_TO_VIRUS	False	260	206	0.7923076923076923
GOBP_HISTAMINE_TRANSPORT	False	14	9	0.6428571428571429
GOBP_SEROTONIN_UPTAKE	False	11	9	0.8181818181818182
GOBP_NOREPINEPHRINE_UPTAKE	False	8	7	0.875
GOBP_ACTIN_FILAMENT_NETWORK_FORMATION	True	12	12	1.0
GOBP_ORGANELLE_LOCALIZATION	True	650	593	0.9123076923076923
GOBP_ENDOPLASMIC_RETICULUM_LOCALIZATION	True	10	9	0.9
GOBP_GOLGI_LOCALIZATION	True	14	14	1.0
GOBP_MITOCHONDRION_LOCALIZATION	False	47	42	0.8936170212765957
GOBP_NUCLEUS_LOCALIZATION	True	24	23	0.9583333333333334
GOBP_VESICLE_LOCALIZATION	True	224	205	0.9151785714285714
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	False	209	177	0.84688995215311
GOBP_SPINDLE_LOCALIZATION	False	53	46	0.8679245283018868
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	True	25	23	0.92
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	True	431	391	0.9071925754060325
GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION	True	10	10	1.0
GOBP_ESTABLISHMENT_OF_CENTROSOME_LOCALIZATION	True	9	9	1.0
GOBP_MEMBRANE_RAFT_LOCALIZATION	True	8	8	1.0
GOBP_LOCALIZATION_WITHIN_MEMBRANE	False	75	60	0.8
GOBP_MEMBRANE_DISRUPTION_IN_OTHER_ORGANISM	False	11	2	0.18181818181818182
GOBP_ESTABLISHMENT_OF_GOLGI_LOCALIZATION	True	8	8	1.0
GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING	False	7	4	0.5714285714285714
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	False	219	185	0.8447488584474886
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	False	92	69	0.75
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	False	52	39	0.75
GOBP_MULTI_ORGANISM_PROCESS	False	1102	856	0.7767695099818511
GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM	False	16	12	0.75
GOBP_POSITIVE_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM	True	10	9	0.9
GOBP_CYTOLYSIS_IN_OTHER_ORGANISM	False	9	6	0.6666666666666666
GOBP_PROTEIN_DE_ADP_RIBOSYLATION	False	6	5	0.8333333333333334
GOBP_REGULATION_OF_CELL_CYCLE	False	1211	1047	0.8645747316267548
GOBP_ACTIN_CROSSLINK_FORMATION	False	13	11	0.8461538461538461
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	False	20	16	0.8
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	False	15	13	0.8666666666666667
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	False	5	3	0.6
GOBP_RESPONSE_TO_REDOX_STATE	True	14	14	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	False	86	63	0.7325581395348837
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION	False	17	14	0.8235294117647058
GOBP_REGULATION_OF_NUCLEAR_DIVISION	False	135	119	0.8814814814814815
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	True	54	51	0.9444444444444444
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	False	57	49	0.8596491228070176
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN	True	24	24	1.0
GOBP_MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS	True	14	13	0.9285714285714286
GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	True	6	6	1.0
GOBP_MEDIUM_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	True	5	5	1.0
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	False	17	12	0.7058823529411765
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	False	11	8	0.7272727272727273
GOBP_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	False	5	3	0.6
GOBP_MODULATION_OF_PROCESS_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	False	98	83	0.8469387755102041
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY	False	9	6	0.6666666666666666
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	False	62	53	0.8548387096774194
GOBP_PROTEIN_AUTOUBIQUITINATION	True	72	65	0.9027777777777778
GOBP_PIGMENT_GRANULE_LOCALIZATION	True	26	25	0.9615384615384616
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	False	71	62	0.8732394366197183
GOBP_MITOCHONDRIAL_DEPOLARIZATION	False	22	18	0.8181818181818182
GOBP_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	False	27	13	0.48148148148148145
GOBP_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	False	8	3	0.375
GOBP_POSITIVE_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	False	6	2	0.3333333333333333
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	False	25	22	0.88
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	False	175	127	0.7257142857142858
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	False	62	41	0.6612903225806451
GOBP_MEMBRANE_DEPOLARIZATION	False	87	64	0.735632183908046
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	False	9	6	0.6666666666666666
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	True	24	23	0.9583333333333334
GOBP_REGULATION_OF_FIBRINOLYSIS	False	14	12	0.8571428571428571
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	False	10	8	0.8
GOBP_SULFATION	False	24	20	0.8333333333333334
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	False	60	43	0.7166666666666667
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	False	118	93	0.788135593220339
GOBP_REGULATION_OF_SENSORY_PERCEPTION	False	37	22	0.5945945945945946
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	False	46	27	0.5869565217391305
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	True	5	5	1.0
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	False	12	9	0.75
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	False	8	5	0.625
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	False	26	10	0.38461538461538464
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	False	33	21	0.6363636363636364
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	False	31	23	0.7419354838709677
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	False	12	7	0.5833333333333334
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	False	16	12	0.75
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	False	422	324	0.7677725118483413
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	False	138	105	0.7608695652173914
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	False	263	209	0.7946768060836502
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	False	95	62	0.6526315789473685
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	False	6	4	0.6666666666666666
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	False	58	39	0.6724137931034483
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	False	69	45	0.6521739130434783
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	False	9	4	0.4444444444444444
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	False	30	16	0.5333333333333333
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	False	15	10	0.6666666666666666
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	False	6	4	0.6666666666666666
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	False	6	3	0.5
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	True	47	46	0.9787234042553191
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	True	33	32	0.9696969696969697
GOBP_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY	True	11	11	1.0
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	True	89	82	0.9213483146067416
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	True	13	13	1.0
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	True	6	6	1.0
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	True	13	13	1.0
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_PROGRAMMED_CELL_DEATH	False	8	7	0.875
GOBP_MOVEMENT_IN_HOST_ENVIRONMENT	False	175	147	0.84
GOBP_MODULATION_BY_SYMBIONT_OF_HOST_APOPTOTIC_PROCESS	False	5	4	0.8
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	False	48	38	0.7916666666666666
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	False	5	3	0.6
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	False	7	5	0.7142857142857143
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	False	453	343	0.7571743929359823
GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	True	11	10	0.9090909090909091
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	True	7	7	1.0
GOBP_CELLULAR_GLUCURONIDATION	False	20	7	0.35
GOBP_FLAVONOID_GLUCURONIDATION	False	9	2	0.2222222222222222
GOBP_XENOBIOTIC_GLUCURONIDATION	False	11	2	0.18181818181818182
